hubspot_id,state,office_level,office_type,candidate_office,election_date,viability_score,general_election_result,general_votes_received,total_general_votes_cast
38807256413,Ohio,TOWNSHIP,Town Council,Richland County: Mifflin Township Trustee,2025-11-04,1.4900000000,Won General,null,null
38433325091,Connecticut,CITY,Other,Greenwich Town Estimate and Taxation Board,2025-11-04,4.9500000000,Lost General,1449.0000000000,105456.0000000000
31505779482,Wisconsin,LOCAL,Town Council,Rusk County: Willard Town Board,2025-04-01,4.3300000000,Won General,121.0000000000,299.0000000000
38433325091,Connecticut,CITY,Other,Greenwich Town Estimate and Taxation Board,2025-11-04,4.9500000000,Lost General,1449.0000000000,105456.0000000000
30279044870,Oregon,LOCAL,Other,Chehalem Parks and Recreation District Board,2025-05-20,3.9600000000,Won General,5136.0000000000,19132.0000000000
37490771563,North Carolina,CITY,Town Council,Indian Trail Town Council,2025-11-04,2.5300000000,Won General,null,null
39799402627,Ohio,LOCAL,School Board,Huntington Local School Board,2025-11-04,1.4100000000,Lost General,null,null
39207097390,Ohio,TOWNSHIP,Town Council,Monroe County: Franklin Township Trustee,2025-11-04,3.0700000000,Won General,null,null
38805095172,Virginia,CITY,Town Council,Big Stone Gap Town Council,2025-11-04,4.1600000000,Won General,554.0000000000,3780.0000000000
38759610136,Mississippi,STATE,null,Mississippi State Senate - District 24,2025-11-04,0.0700000000,Not on Ballot,null,null
38438900545,Ohio,REGIONAL,School Board,Brown County Educational Service Center Board,2025-11-04,1.3300000000,Won General,null,null
23665381424,Florida,CITY,City Council,Milton City Council - Ward 4,2024-11-05,3.3500000000,Lost General,1365.0000000000,4242.0000000000
38959454995,Colorado,LOCAL,School Board,Woodland Park Re-2 School Board - District D,2025-11-04,1.9500000000,Won General,4673.0000000000,7694.0000000000
23853057876,Iowa,LOCAL,Clerk/Treasurer,Madison County: Lee Township Clerk,2024-11-05,4.9900000000,Won General,1334.0000000000,1334.0000000000
31957628322,Texas,LOCAL,School Board,Celeste Independent School Board,2025-05-03,1.6800000000,Lost General,64.0000000000,422.0000000000
36159230274,Alabama,CITY,City Council,Oakman City Council - District 5,2025-08-26,1.9300000000,Runoff,68.0000000000,122.0000000000
32846898501,Massachusetts,CITY,Other,Oakham Board of Selectmen,2025-05-19,4.9900000000,Lost General,245.0000000000,593.0000000000
22263990933,Massachusetts,LOCAL,null,Medway Town Health Board,2025-05-20,2.1000000000,Not on Ballot,null,null
32534323588,Washington,CITY,City Council,Moses Lake City Council - Position 4,2025-11-04,1.6200000000,Lost General,null,null
36552917021,Kansas,LOCAL,School Board,"Haven USD 312 School Board - District 1, Position 4",2025-11-04,3.1100000000,Won General,null,null
33216578563,Oregon,LOCAL,School Board,Reynolds School Board - Position 1,2025-05-20,4.9900000000,Won General,null,null
37394294441,Michigan,CITY,null,Muskegon City Mayor,2025-11-04,1.9500000000,Not on Ballot,null,null
42268612868,Iowa,CITY,City Council,Lake City Council,2025-11-04,4.0200000000,Won General,null,null
25180543758,North Carolina,LOCAL,School Board,Wilson County School Board - District 2,2024-11-05,2.3400000000,Lost General,1911.0000000000,3986.0000000000
36628951840,null,LOCAL,School Board,Birmingham City School Board - District 7,2025-08-26,3.5400000000,Won General,null,null
35499886518,Washington,LOCAL,School Board,Selah District 119 School Board - District 2,2025-11-04,2.6700000000,Won General,null,null
37762003033,North Carolina,CITY,City Council,Rocky Mount City Council - Ward 7,2025-11-04,3.3400000000,Won General,375.0000000000,604.0000000000
38968646760,New Jersey,STATE,null,New Jersey Governor,2025-11-04,null,Not on Ballot,null,null
34941459872,Oklahoma,CITY,null,Claremore City Council - Ward 2,2027-04-06,2.0200000000,Lost General,null,null
31016913047,New Hampshire,Local,Other,Taylor Library Board of Trustees,2025-04-01,4.9800000000,Won General,null,null
37464521258,North Carolina,CITY,Town Council,Emerald Isle Town Council,2025-11-04,3.9600000000,Lost General,null,null
38990577936,Texas,CITY,Mayor,Missouri City Mayor,2025-11-04,3.1700000000,Won General,7745.0000000000,14467.0000000000
33217336981,Massachusetts,Local,Sheriff,Bellingham Constable,2025-05-22,1.8800000000,Won General,null,null
22892376231,South Carolina,LOCAL,School Board,Clover School Board - District 4,2024-11-05,0.4800000000,Won General,15463.0000000000,81648.0000000000
22331415357,Indiana,LOCAL,School Board,Sullivan Northeast School Board - District 1,2024-11-05,2.0300000000,Won General,1622.0000000000,2897.0000000000
31081369456,Massachusetts,CITY,Other,Needham Planning Board,2025-04-08,2.2600000000,Lost General,null,null
36663188298,null,CITY,Mayor,Eufaula City Mayor,2025-08-26,1.4800000000,Lost General,null,null
23715571202,Oregon,Local,City Council,city council,2024-11-05,null,Lost General,23.0000000000,54930.0000000000
36723911581,Virginia,COUNTY,County Supervisor,Alleghany County Board - Clifton Forge East,2025-11-04,3.1800000000,Won General,168.0000000000,313.0000000000
34990358338,Ohio,LOCAL,School Board,Dayton City School Board,2025-11-04,2.8800000000,Won General,null,null
38753052460,Massachusetts,CITY,City Council,Weymouth Town City Council - District 3,2025-11-04,3.1500000000,Won General,null,null
31620226195,Wisconsin,LOCAL,Town Council,Wood County: Dexter Town Board,2025-04-01,5.0000000000,Won General,null,null
23017354836,New Jersey,LOCAL,Mayor,Camden County: Gloucester Township Mayor,2025-11-04,1.3700000000,Not on Ballot,null,null
39710593373,Idaho,CITY,City Council,Melba City Council,2025-11-04,2.8500000000,Won General,null,null
22330496853,Minnesota,STATE,Judge,Minnesota Appeals Court Judge - Seat 12,2024-11-05,1.6500000000,Lost General,816943.0000000000,2263073.0000000000
33255318072,Oregon,LOCAL,School Board,Greater Albany 8J School Board - Zone 5 (At Large),2025-05-20,2.4700000000,Lost General,2996.0000000000,12630.0000000000
35936533344,Alabama,CITY,City Council,Anniston City Council - District 2,2025-08-26,3.3100000000,Lost General,null,null
37090529411,Virginia,LOCAL,School Board,Loudoun County School Board - Sterling,2025-11-04,1.6600000000,Won General,6722.0000000000,12970.0000000000
23157423513,Michigan,CITY,Mayor,Port Huron City Mayor,2024-11-05,2.3400000000,Won General,6005.0000000000,10970.0000000000
22619989412,North Carolina,LOCAL,School Board,Whiteville City School Board - District 4,2024-11-05,3.4500000000,Won General,994.0000000000,1638.0000000000
23351746580,California,LOCAL,School Board,El Centro Elementary School Board,2024-11-05,3.6700000000,Won General,2143.0000000000,11378.0000000000
23967062887,Minnesota,CITY,City Council,Sanborn City Council,2024-11-05,4.1600000000,Lost General,101.0000000000,315.0000000000
35889425936,Utah,CITY,City Council,Layton City Council,2025-11-04,2.8500000000,Lost General,null,null
22737624130,Kansas,STATE,School Board,Kansas State Board of Education - District 2,2024-11-05,0.8900000000,Lost General,3806.0000000000,97157.0000000000
23375045204,Minnesota,CITY,City Council,Rushmore City Council,2024-11-05,5.0000000000,Won General,126.0000000000,210.0000000000
32571997835,Oregon,LOCAL,Other,Ochoco West Water and Sanitary Authority Board - Position 3,2025-05-20,5.0000000000,Won General,null,null
37449463209,North Carolina,CITY,City Council,Greensboro City Council - At Large,2025-11-04,2.0600000000,Lost General,null,null
39195921485,North Carolina,CITY,Town Council,Aurora Town Council,2025-11-04,3.9600000000,Lost General,null,null
38582349575,North Carolina,CITY,Mayor,Whiteville City Mayor,2025-11-04,1.3800000000,Lost General,null,null
35938074524,Kansas,CITY,City Council,Newton City Commission,2025-11-04,2.8400000000,Lost General,1079.0000000000,4881.0000000000
32462310912,Oregon,LOCAL,School Board,Tigard-Tualatin 23J School Board - Position 1,2025-05-20,5.0000000000,Won General,null,null
39293733121,Georgia,CITY,City Council,Kingston City Council - Post 4,2025-11-04,3.2500000000,Lost General,null,null
23708223061,California,CITY,City Council,Santa Monica City Council,2024-11-05,1.3500000000,Won General,19019.0000000000,150892.0000000000
30303095049,Wisconsin,Local,School Board,school board,2025-04-01,5.0000000000,Lost General,1461.0000000000,9182.0000000000
40175129124,Colorado,LOCAL,School Board,Bayfield 10 Jt-R School Board,2025-11-04,null,Won General,null,null
41663302768,Massachusetts,LOCAL,School Board,Methuen School Committee,2025-11-04,1.8200000000,Lost General,1703.0000000000,20101.0000000000
