hubspot_id,state,office_level,office_type,candidate_office,election_date,is_uncontested,viability_score,general_election_result,general_votes_received,total_general_votes_cast
30774977822,Illinois,LOCAL,School Board,Evanston/Skokie 65 School Board,2025-04-01,Contested,1.5300000000,Lost General,6090.0000000000,64390.0000000000
34365436193,Ohio,CITY,Town Council,Kalida Village Council,2025-11-04,UnContested,3.0700000000,Won General,null,null
39226498637,North Carolina,CITY,Mayor,Kinston City Mayor,2025-11-04,Contested,1.3800000000,Not on Ballot,null,null
30750807608,Illinois,LOCAL,School Board,school board,2025-04-01,Contested,2.8000000000,Won General,3667.0000000000,27391.0000000000
28153510668,Illinois,LOCAL,School Board,Hillside 93 School Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
28517765146,Oklahoma,LOCAL,School Board,Caddo School Board,2025-04-01,UnContested,2.4300000000,Won General,208.0000000000,708.0000000000
37449348444,North Carolina,CITY,School Board,Rocky Mount City Council - Ward 3,2025-11-04,Contested,1.8100000000,Lost General,null,null
28166573399,Illinois,LOCAL,Town Council,Skokie 68 School Board,2025-04-01,Contested,0.5000000000,Lost General,1087.0000000000,2195.0000000000
22223248739,Kentucky,CITY,City Council,Jeffersontown City Council,2026-11-03,Contested,3.0000000000,Won General,4353.0000000000,62651.0000000000
31268422570,Illinois,LOCAL,Other,Macoupin County: Polk Township Highway Commissioner,2025-04-01,Contested,3.5000000000,Lost General,41.0000000000,173.0000000000
28002039053,Illinois,LOCAL,School Board,Arbor Park 145 School Board,2025-04-01,UnContested,0.9500000000,Lost General,420.0000000000,3280.0000000000
34116432718,Kansas,LOCAL,School Board,Peabody-Burns USD 398 School Board,2025-11-04,UnContested,3.1100000000,Won General,null,null
30899645770,Illinois,CITY,Town Council,Beecher Village Council,2025-04-01,Contested,2.8300000000,Won General,305.0000000000,1237.0000000000
31041988613,Illinois,LOCAL,Other,Brookeridge Park District Board,2025-04-01,UnContested,4.9900000000,Won General,null,null
33692305326,Ohio,LOCAL,Town Council,Morrow County: Lincoln Township Trustee,2025-11-04,UnContested,3.0600000000,Won General,null,null
34746932021,Kansas,LOCAL,School Board,"North Lyon County USD 251 School Board - District 2, Position 5",2025-11-04,UnContested,4.9900000000,Won General,null,null
30715399757,Illinois,LOCAL,Other,Godley Park District Board,2025-04-01,UnContested,3.2200000000,Won General,null,null
29969975329,Wisconsin,CITY,Town Council,Bloomington Village Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
27985973852,Oklahoma,LOCAL,School Board,Grove School Board (Delaware County) - Office 5,2025-04-01,Contested,1.7400000000,Lost General,790.0000000000,1592.0000000000
28715899826,Illinois,CITY,City Council,West Chicago City Council - Ward 7 ,2025-04-01,Contested,2.6000000000,Lost General,141.0000000000,465.0000000000
27995340338,Florida,CITY,City Council,Palm Beach Gardens City Council - Group 2,2025-03-11,Contested,1.3600000000,Lost General,731.0000000000,4933.0000000000
29213625758,Illinois,LOCAL,Utilities Commissioner,Urbana Park District Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
33245402678,Oregon,LOCAL,Other,Island City Area Sanitation District - Position 5,2025-05-20,UnContested,5.0000000000,Won General,null,null
19532405282,WI,County,Other,Supervisor,null,UnContested,3.5600000000,Lost General,null,null
29992742204,Wisconsin,LOCAL,School Board,Wauwatosa School Board - Seat 7,2025-04-01,Contested,3.7400000000,Won General,10724.0000000000,19871.0000000000
34704947580,Texas,LOCAL,School Board,Cypress-Fairbanks Independent School Board - Position 6,2025-11-04,Contested,3.6500000000,Lost General,13141.0000000000,62693.0000000000
28674051842,Illinois,CITY,City Council,Centralia City Council,2025-04-01,Contested,3.4800000000,Lost General,364.0000000000,1665.0000000000
30355392555,Illinois,LOCAL,School Board,Morris School Board 54,2025-04-01,Contested,2.8700000000,Lost General,435.0000000000,2945.0000000000
28293162093,Illinois,CITY,Mayor,Aurora City Mayor,2025-04-01,Contested,1.6100000000,Won General,1403.0000000000,2433.0000000000
30438495624,Wisconsin,LOCAL,School Board,Lake Geneva Joint 1 Elementary School Board,2025-04-01,Contested,4.2800000000,Won General,3336.0000000000,8427.0000000000
28919703062,Illinois,CITY,Clerk/Treasurer,Modesto Village Clerk,2025-04-01,Contested,1.3200000000,Won General,20.0000000000,29.0000000000
28626128449,Florida,CITY,City Council,Palm Beach Gardens City Council - Group 2,2025-03-11,Contested,1.3600000000,Lost General,null,null
31410024583,Wisconsin,LOCAL,Sheriff,Fond du Lac County: Calumet Town Constable,2025-04-01,UnContested,5.0000000000,Won General,null,null
31290531417,Wisconsin,LOCAL,Clerk/Treasurer,Chippewa County: Birch Creek Town Clerk,2025-04-01,UnContested,5.0000000000,Won General,null,null
35579213690,Pennsylvania,CITY,City Council,Addison Borough Council,2025-11-04,UnContested,0.5600000000,Not on Ballot,null,null
28964519604,Illinois,LOCAL,School Board,Benjamin 25 School Board,2025-04-01,Contested,2.6900000000,Won General,785.0000000000,3248.0000000000
28646026812,Oklahoma,LOCAL,School Board,Lindsay School Board,2025-04-01,UnContested,4.9800000000,Won General,null,null
29510308874,Illinois,LOCAL,School Board,Community Consolidated 168 School Board,2025-04-01,Contested,3.5800000000,Won General,454.0000000000,2188.0000000000
28927701094,Illinois,LOCAL,Town Council,Champaign County: Ayers Township Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
29641721946,Illinois,LOCAL,School Board,Chicago Ridge 127 1/2 School Board,2025-04-01,UnContested,4.3200000000,Won General,null,null
29811773357,Wisconsin,CITY,City Council,Edgerton City Council - District 1,2025-04-01,UnContested,4.9900000000,Won General,null,null
28687473264,Illinois,CITY,City Council,Warrenville City Council - Ward 1,2025-04-01,UnContested,5.0000000000,Won General,null,null
33764447011,Washington,LOCAL,School Board,Auburn District 408 School Board - District 3,2025-11-04,Contested,2.8600000000,Won General,null,null
28946130301,Oklahoma,LOCAL,School Board,Nowata School Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
33605660509,Washington,CITY,Town Council,Hamilton Town Council - Position 4,2025-11-04,Contested,3.0000000000,Lost General,20.0000000000,45.0000000000
30685627492,Illinois,CITY,City Council,Rock Falls City Council - Ward 3,2025-04-01,Contested,3.0500000000,Won General,99.0000000000,196.0000000000
34668476450,Ohio,LOCAL,Town Council,Athens County: Lee Township Trustee,2025-11-04,UnContested,3.0600000000,Won General,null,null
34359342682,Ohio,CITY,Town Council,Enon Village Council,2025-11-04,UnContested,3.0700000000,Won General,null,null
28647361713,Oklahoma,LOCAL,School Board,Hulbert School Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
31170359861,Illinois,CITY,Town Council,Dunlap Village Council,2025-04-01,Contested,2.8300000000,Won General,133.0000000000,384.0000000000
32127411069,Oregon,LOCAL,Other,Sunset Empire Parks and Recreation District Board - Position 1,2025-05-20,UnContested,5.0000000000,Won General,1131.0000000000,1139.0000000000
38087416136,Kansas,CITY,School Board,Oskaloosa City Council,2025-11-04,UnContested,1.3400000000,Won General,52.0000000000,200.0000000000
35053834937,Ohio,TOWNSHIP,Town Council,Sandusky County: Townsend Township Trustee,2025-11-04,UnContested,3.0700000000,Won General,null,null
31274706970,Illinois,CITY,Town Council,Midlothian Village Council,2025-04-01,Contested,3.6900000000,Lost General,269.0000000000,2326.0000000000
33803232337,Ohio,LOCAL,Town Council,Van Wert County: Hoaglin Township Trustee,2025-11-04,UnContested,3.0600000000,Won General,null,null
35118477576,Ohio,LOCAL,School Board,Eastern Local School Board (Pike County),2025-11-04,Contested,2.8800000000,Won General,null,null
28278444130,Illinois,LOCAL,Town Council,Montgomery County: Raymond Township Supervisor,2025-04-01,UnContested,5.0000000000,Won General,null,null
33753032836,Iowa,LOCAL,School Board,Iowa Falls School Board,2025-11-04,UnContested,4.1800000000,Lost General,null,null
29349753619,Wisconsin,LOCAL,Clerk/Treasurer,Rock County: Union Town Chair,2025-04-01,Contested,2.5200000000,Won General,487.0000000000,868.0000000000
28174891068,Illinois,CITY,Town Council,Skokie Village Council,2025-04-01,Contested,2.0600000000,Won General,5194.0000000000,19659.0000000000
37409908778,Virginia,COUNTY,County Supervisor,King George County Board - James Monroe,2025-11-04,Contested,1.5900000000,Won General,1596.0000000000,2955.0000000000
27991886657,Illinois,LOCAL,School Board,Worth 127 School Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
30679362348,Illinois,LOCAL,School Board,Lockport Township 205 School Board,2025-04-01,Contested,0.9500000000,Lost General,2352.0000000000,27391.0000000000
28282796644,Illinois,Local,School Board,Harlem School Board 122,2025-04-01,Contested,0.8500000000,Lost General,851.0000000000,14841.0000000000
31000697964,Wisconsin,CITY,Mayor,McFarland Village President,2025-04-01,Contested,3.5300000000,Lost General,1474.0000000000,4269.0000000000
29348660621,Illinois,CITY,Town Council,Lombard Village Board - District 1,2025-04-01,UnContested,5.0000000000,Won General,1122.0000000000,1122.0000000000
29919755535,Illinois,CITY,Town Council,Villa Park Village Board,2025-04-01,Contested,3.6300000000,Won General,1824.0000000000,9268.0000000000
31201919809,Illinois,CITY,Mayor,Rantoul Village President,2025-04-01,Contested,3.6000000000,Lost General,634.0000000000,1297.0000000000
28933426791,Illinois,CITY,Town Council,Earlville Township Supervisor ,2025-04-01,UnContested,4.9900000000,Won General,null,null
29278656791,Illinois,LOCAL,School Board,Pekin 108 School Board,2025-04-01,Contested,1.9300000000,Won General,2089.0000000000,9524.0000000000
32739021831,Texas,CITY,City Council,Bellville City Council - Place 2,2025-05-03,UnContested,3.4200000000,Not on Ballot,null,null
31019243159,Illinois,CITY,Mayor,Arcola City Mayor,2025-04-01,UnContested,5.0000000000,Won General,null,null
32389169826,Texas,CITY,City Council,Seven Points City Council,2025-05-03,Contested,2.5600000000,Not on Ballot,null,null
32424874329,Massachusetts,LOCAL,Town Council,Brookline Town Precinct 13 Town Meeting Member - 3 Years,2025-05-06,Contested,5.0000000000,Won General,433.0000000000,730.0000000000
29478629018,Oklahoma,LOCAL,School Board,Coweta School Board - Ward 1,2025-04-01,UnContested,4.9900000000,Won General,null,null
28142030126,Illinois,LOCAL,School Board,Will County 92 School Board,2025-04-01,Contested,3.2400000000,Won General,625.0000000000,4761.0000000000
31264804410,Illinois,CITY,Mayor,Dowell Village President,2025-04-01,Contested,3.6000000000,Lost General,14.0000000000,54.0000000000
30304291933,Wisconsin,LOCAL,School Board,La Crosse School Board,2025-04-01,Contested,1.4500000000,Lost General,4909.0000000000,52870.0000000000
29394505043,Wisconsin,CITY,Town Council,Town Board,2025-04-01,Contested,3.9000000000,Won General,1139.0000000000,3667.0000000000
31372279950,Illinois,CITY,Town Council,Mokena Village Board,2025-04-01,Contested,3.9600000000,Won General,1625.0000000000,6656.0000000000
34784184445,Minnesota,LOCAL,School Board,Bloomington School Board,2025-11-04,UnContested,4.2300000000,Won General,10544.0000000000,46478.0000000000
30426264941,Illinois,LOCAL,School Board,Oak Park 97 School Board,2025-04-01,Contested,1.5200000000,Lost General,4202.0000000000,24335.0000000000
30485254793,Illinois,CITY,Mayor,Wilmington City Mayor,2025-04-01,Contested,2.9000000000,Won General,591.0000000000,1080.0000000000
28835144237,Illinois,LOCAL,School Board,Orland 135 School Board,2025-04-01,Contested,2.8000000000,Lost General,3533.0000000000,43314.0000000000
35121874212,Ohio,LOCAL,School Board,Akron City School Board,2025-11-04,Contested,2.8800000000,Lost General,5859.0000000000,66403.0000000000
33903524507,Michigan,CITY,City Council,Iron River City Council,2025-11-04,UnContested,3.8800000000,Not on Ballot,null,null
29858781952,Illinois,CITY,Clerk/Treasurer,Hartford Village Clerk,2025-04-01,UnContested,5.0000000000,Won General,null,null
28707991709,Illinois,LOCAL,School Board,Flossmoor 161 School Board,2025-04-01,Contested,3.5200000000,Lost General,1966.0000000000,15281.0000000000
29690809383,Illinois,LOCAL,Utilities Commissioner,Rochester Fire Protection District Board,2025-04-01,Contested,2.7600000000,Lost General,827.0000000000,2709.0000000000
29703631104,Illinois,CITY,Mayor,Oak Park Village President,2025-04-01,Contested,1.6100000000,Lost General,3853.0000000000,10267.0000000000
35300846449,Michigan,CITY,Mayor,Kalamazoo City Mayor,2025-11-04,UnContested,1.9500000000,Not on Ballot,null,null
31370371996,Illinois,CITY,Town Council,Crainville Village Council,2025-04-01,UnContested,5.0000000000,Won General,null,null
29250919520,Illinois,LOCAL,School Board,Lombard School Board 44,2025-04-01,Contested,2.6900000000,Won General,3315.0000000000,16737.0000000000
31205271378,Illinois,CITY,Town Council,Compton Village Council,2025-04-01,UnContested,5.0000000000,Won General,null,null
28972550926,Wisconsin,CITY,City Council,Hayward City Council - District 3,2025-04-01,UnContested,5.0000000000,Won General,null,null
28502721403,Oklahoma,LOCAL,School Board,Keota School Board,2025-04-01,Contested,4.9800000000,Not on Ballot,null,null
31200713285,Illinois,LOCAL,Town Council,Lake County: Shields Township Council,2025-04-01,UnContested,4.9900000000,Won General,null,null
30938492268,Wisconsin,LOCAL,School Board,Parkview School Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
31357452682,Wisconsin,LOCAL,City Council,Waupaca County: Dupont Town Chair,2025-04-01,Contested,3.6000000000,Lost General,116.0000000000,290.0000000000
31863638885,Oregon,LOCAL,Mayor,Winchester Bay Rural Fire Protection District Board - Position 5,2025-05-20,UnContested,5.0000000000,Won General,26.0000000000,28.0000000000
31082510635,Wisconsin,LOCAL,School Board,Whitewater Unified School Board,2025-04-01,Contested,3.4500000000,Won General,2553.0000000000,9661.0000000000
30548167602,Wisconsin,CITY,Clerk/Treasurer,Town Supervisor ,2025-04-01,Contested,4.2000000000,Won General,963.0000000000,2639.0000000000
30307159601,Wisconsin,CITY,City Council,Watertown City Council - District 3,2025-04-01,UnContested,5.0000000000,Won General,null,null
29349615266,Wisconsin,LOCAL,School Board,Milwaukee Public School Board - District 6,2025-04-01,UnContested,4.9900000000,Won General,null,null
34263395735,Virginia,LOCAL,School Board,Rockbridge County School Board - South River,2025-11-04,UnContested,5.0000000000,Won General,null,null
29644188052,Wisconsin,CITY,City Council,Janesville City Council,2025-04-01,Contested,3.7100000000,Lost General,9127.0000000000,54235.0000000000
34137518624,Ohio,LOCAL,School Board,New Lexington City School Board,2025-11-04,UnContested,2.3200000000,Not on Ballot,null,null
35491270676,Washington,CITY,City Council,"Pullman City Council - Ward 1, Position 7",2025-11-04,UnContested,1.0800000000,Won General,null,null
28366819870,Illinois,CITY,Town Council,Ogden Village Board,2025-04-01,Contested,4.3800000000,Won General,60.0000000000,195.0000000000
31167461675,Illinois,LOCAL,Town Council,Peoria County: Brimfield Township Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
29805745742,Wisconsin,CITY,Town Council,North Prairie Village Council,2025-04-01,Contested,5.0000000000,Won General,598.0000000000,2355.0000000000
35414931309,New Mexico,LOCAL,School Board,Dexter School Board,2025-11-04,UnContested,2.2900000000,Not on Ballot,null,null
28001798243,Illinois,CITY,Town Council,Maple Park Village Board Trustee,2025-04-01,UnContested,5.0000000000,Won General,null,null
31441033863,Wisconsin,CITY,City Council,Waupaca City Council - District 1,2025-04-01,UnContested,5.0000000000,Won General,null,null
23611895681,Virginia,CITY,Town Council,Broadway Town Council,2025-11-04,Contested,0.8600000000,Not on Ballot,null,null
34232077175,Idaho,LOCAL,School Board,Wendell School Board - Zone 5,2025-11-04,UnContested,2.6400000000,Won General,null,null
22824612369,New Jersey,LOCAL,State House,Jersey City School Board,2025-11-04,Contested,0.9400000000,Lost General,9805.0000000000,103675.0000000000
35936230266,Montana,CITY,Mayor,Helena City Mayor,2025-11-04,UnContested,2.7200000000,Not on Ballot,null,null
30888397141,Illinois,LOCAL,School Board,Chadwick-Milledgeville Community District 399 School Board,2025-04-01,UnContested,4.9900000000,Won General,null,null
27987756687,Illinois,LOCAL,City Council,Chicago Heights Park District Board - Ward 6,2025-04-01,Contested,1.7100000000,Lost General,306.0000000000,675.0000000000
29351755626,Wisconsin,LOCAL,Clerk/Treasurer,Oconto County: Gillett Town Clerk,2025-04-01,UnContested,4.9900000000,Won General,null,null
33788759877,Texas,CITY,Mayor,Double Horn City Mayor,2025-11-04,UnContested,3.1700000000,Won General,null,null
32184959657,Texas,CITY,City Council,Dumas City Commission - Place 3,2025-05-03,UnContested,3.5000000000,Not on Ballot,null,null
33754048676,Kansas,LOCAL,School Board,"Oxford USD 358 School Board - District 2, Position 5",2025-11-04,UnContested,2.6300000000,Won General,null,null
30697871622,Illinois,LOCAL,School Board,Kankakee 111 School Board,2025-04-01,Contested,3.5200000000,Won General,1923.0000000000,10480.0000000000
34746455086,Ohio,LOCAL,Town Council,Belmont County: Kirkwood Township Trustee,2025-11-04,UnContested,3.0600000000,Won General,null,null
31262321059,Illinois,LOCAL,School Board,Belleville 118 School Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
30149711668,Illinois,LOCAL,Other,Rock Valley 511 Community College Board,2025-04-01,Contested,1.9300000000,Lost General,7567.0000000000,47773.0000000000
28676039508,Illinois,CITY,Mayor,Sandwich City Mayor,2025-04-01,Contested,1.0100000000,Lost General,391.0000000000,1299.0000000000
29262622090,Oklahoma,CITY,Mayor,Bethany City Mayor,2025-04-01,Contested,1.3600000000,Lost General,871.0000000000,null
31123387516,Florida,CITY,City Council,Lynn Haven City Commission - Seat 3,2025-05-20,UnContested,1.8200000000,Not on Ballot,null,null
28643460457,Illinois,LOCAL,School Board,Antioch 34 School Board,2025-04-01,Contested,1.9300000000,Won General,1558.0000000000,8194.0000000000
30662661899,Illinois,CITY,Town Council,Skokie Village Council,2025-04-01,Contested,1.9800000000,Lost General,1476.0000000000,4014.0000000000
30381616652,Illinois,LOCAL,School Board,Steger 194 School Board,2025-04-01,Contested,2.6900000000,Lost General,603.0000000000,4799.0000000000
31043271746,Illinois,LOCAL,School Board,Aurora West 129 School Board,2025-04-01,Contested,1.5200000000,Won General,3539.0000000000,20167.0000000000
31441505894,Wisconsin,CITY,Town Council,Hammond Village Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
30700848647,Illinois,CITY,City Council,Loves Park City Council - Ward 2,2025-04-01,UnContested,5.0000000000,Won General,null,null
32865113016,Oregon,LOCAL,Other,Agness Community Library District Board - Position 1,2025-05-20,UnContested,5.0000000000,Won General,41.0000000000,41.0000000000
30830060054,Illinois,LOCAL,School Board,Central 301 School Board,2025-04-01,Contested,1.0800000000,Won General,1197.0000000000,9163.0000000000
34620884082,Ohio,CITY,City Council,Johnstown City Council,2025-11-04,Contested,2.6000000000,Not on Ballot,null,null
31269858898,Wisconsin,LOCAL,Town Council,Waupaca County: Lebanon Town Board - Ward 1,2025-04-01,UnContested,4.9900000000,Won General,null,null
31032599041,Wisconsin,CITY,Mayor,Waunakee Village President,2025-04-01,Contested,1.5300000000,Lost General,3013.0000000000,6884.0000000000
22781202481,Minnesota,CITY,Mayor,Barnesville City Mayor,2025-11-04,Contested,5.0000000000,Won General,0E-10,0E-10
34282502798,Iowa,LOCAL,School Board,Delwood School Board - District 4,2025-11-04,UnContested,3.8700000000,Won General,null,null
29645334339,Illinois,CITY,Town Council,Westmont Village Board,2025-04-01,Contested,2.8300000000,Won General,2339.0000000000,9384.0000000000
35138865496,Idaho,CITY,City Council,Lewiston City Council,2025-11-04,UnContested,2.8500000000,Won General,3210.0000000000,14924.0000000000
31374026034,Illinois,CITY,Town Council,Cordova Village Council,2025-04-01,Contested,2.5500000000,Lost General,53.0000000000,354.0000000000
28677817249,Illinois,CITY,Clerk/Treasurer,Skokie Village Clerk,2025-04-01,Contested,1.0900000000,Lost General,2353.0000000000,11721.0000000000
33393741663,Washington,LOCAL,School Board,Sprague District 8 School Board - Position 3,2025-11-04,UnContested,2.6700000000,Won General,null,null
35019027584,Ohio,TOWNSHIP,Town Council,Columbiana County: Elkrun Township Trustee,2025-11-04,UnContested,3.0700000000,Won General,null,null
34110562154,Kansas,LOCAL,School Board,"Mission Valley USD 330 School Board - District 1, Position 4",2025-11-04,UnContested,2.6300000000,Won General,null,null
30090020508,Wisconsin,LOCAL,School Board,La Crosse School Board,2025-04-01,Contested,3.4500000000,Won General,12593.0000000000,52870.0000000000
28919635726,Illinois,LOCAL,School Board,Orland 135 School Board,2025-04-01,Contested,0.9500000000,Lost General,3782.0000000000,43314.0000000000
28713803809,Illinois,CITY,Town Council,Grand Ridge Village Board,2025-04-01,Contested,4.3800000000,Lost General,63.0000000000,293.0000000000
31516069405,Wisconsin,LOCAL,School Board,Waupaca School Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
35601166208,Washington,CITY,City Council,Toppenish City Council - Position 4,2025-11-04,Contested,1.0800000000,Lost General,null,null
27997219235,Oklahoma,LOCAL,Other,Norman School Board - Office 5,2025-04-01,UnContested,2.8000000000,Won General,null,null
31275662152,Illinois,LOCAL,School Board,Grant Park 6 School Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
31265902918,Illinois,LOCAL,Other,Ogle County: Maryland Township Highway Commissioner,2025-04-01,UnContested,5.0000000000,Won General,null,null
30751102862,Illinois,CITY,Town Council,Glen Ellyn Village Board,2025-04-01,Contested,2.8300000000,Lost General,2171.0000000000,10782.0000000000
21873015430,Arizona,CITY,City Council,Tombstone City Council - Ward 4,2026-11-03,Contested,1.5900000000,Won General,124.0000000000,232.0000000000
32921237766,Texas,CITY,City Council,Sweetwater City Commission - Precinct 3,2025-05-03,UnContested,5.0000000000,Won General,null,null
31412355926,Illinois,CITY,City Council,Galesburg City Council - Ward 6,2025-04-01,Contested,1.9100000000,Lost General,88.0000000000,934.0000000000
49740826966,Texas,CITY,City Council,Kyle City Council - District 2,2026-11-03,Contested,1.8300000000,Runoff,null,null
34353028895,Ohio,CITY,City Council,Beach City Village Council,2025-11-04,UnContested,5.0000000000,Won General,133.0000000000,662.0000000000
29440450356,Wisconsin,CITY,Other,Menomonie City Council - Ward 7,2025-04-01,UnContested,5.0000000000,Won General,null,null
33913166930,Ohio,LOCAL,School Board,Benjamin Logan Local School Board,2025-11-04,UnContested,2.8800000000,Won General,null,null
29359266736,Wisconsin,LOCAL,Clerk/Treasurer,Rock County: Harmony Town Chair,2025-04-01,UnContested,5.0000000000,Won General,null,null
30770105987,Illinois,CITY,City Council,Geneva City Council - Ward 1,2025-04-01,Contested,1.9100000000,Won General,620.0000000000,1372.0000000000
34825319857,Georgia,CITY,City Council,Vidalia City Council - Ward 2,2025-11-04,UnContested,3.2500000000,Won General,null,null
30344767337,Illinois,LOCAL,School Board,Mount Prospect 57 School Board,2025-04-01,Contested,1.9300000000,Lost General,1203.0000000000,11582.0000000000
29357953026,Illinois,CITY,Town Council,Gilberts Village Council,2025-04-01,UnContested,5.0000000000,Won General,null,null
28864079016,South Carolina,CITY,Town Council,Town Council,2025-03-11,UnContested,4.9900000000,Won General,null,null
35140913499,Iowa,CITY,City Council,Grimes City Mayor,2025-11-04,UnContested,3.6700000000,Won General,1707.0000000000,2378.0000000000
30347798650,Illinois,CITY,City Council,McHenry City Council - Ward 5,2025-04-01,Contested,1.7400000000,Lost General,139.0000000000,524.0000000000
28749621637,Illinois,CITY,City Council,Warrenville City Council - Ward 4,2025-04-01,UnContested,5.0000000000,Won General,null,null
35435144100,Ohio,TOWNSHIP,Town Council,Wood County: Perrysburg Township Trustee,2025-11-04,UnContested,3.0700000000,Won General,null,null
36939533453,Michigan,CITY,City Council,Parchment City Commission,2025-11-04,Contested,2.6800000000,Lost General,null,null
28640194088,Illinois,LOCAL,Utilities Commissioner,Antioch Public Library District Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
29371418995,Wisconsin,CITY,Mayor,Cochrane Village President,2025-04-01,Contested,3.3800000000,Won General,3871.0000000000,6884.0000000000
35466011051,Ohio,CITY,Town Council,Yellow Springs Village Council,2025-11-04,UnContested,3.0700000000,Not on Ballot,null,null
29358791471,Wisconsin,LOCAL,School Board,Neenah Joint School Board,2025-04-01,Contested,1.8500000000,Lost General,4484.0000000000,34446.0000000000
31516102657,Wisconsin,LOCAL,Clerk/Treasurer,Marathon County: Wien Town Clerk,2025-04-01,UnContested,5.0000000000,Won General,null,null
22074031757,Illinois,CITY,Mayor,Shiloh Village Mayor,2025-04-01,Contested,1.6100000000,Lost General,813.0000000000,1796.0000000000
28033119921,Illinois,LOCAL,School Board,New Lenox 122 School Board,2025-04-01,UnContested,4.9900000000,Won General,null,null
28842349895,Illinois,CITY,Town Council,Township Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
30760619678,Wisconsin,CITY,City Council,Madison City Council - District 14,2025-04-01,Contested,2.5800000000,Lost General,2432.0000000000,6472.0000000000
29352389496,Wisconsin,CITY,City Council,"Neenah City Council - District 1, Seat 2",2025-04-01,UnContested,4.9900000000,Won General,null,null
31404507486,Illinois,Local,Town Council,Chadwick Village Council,2025-04-01,UnContested,5.0000000000,Won General,null,null
33680519519,Iowa,LOCAL,School Board,MFL MarMac Community School Board,2025-11-04,UnContested,4.1800000000,Won General,null,null
29861409165,Colorado,CITY,City Council,Colorado Springs City Council - District 3,2025-04-01,Contested,1.1900000000,Won General,4772.0000000000,11195.0000000000
30375006051,Wisconsin,CITY,Mayor,McFarland Village President,2025-04-01,Contested,3.5300000000,Won General,2795.0000000000,4269.0000000000
30759025002,Illinois,LOCAL,School Board,Will County: Custer Township Highway Commission,2025-04-01,Contested,1.9100000000,Lost General,58.0000000000,182.0000000000
30817709342,Illinois,CITY,City Council,Braidwood City Commission - Accounts and Finances,2025-04-01,Contested,1.7400000000,Won General,900.0000000000,1246.0000000000
29354286247,Missouri,CITY,City Council,Ballwin City Council - Ward 2,2025-04-08,Contested,1.7200000000,Lost General,459.0000000000,1049.0000000000
31402374180,Wisconsin,LOCAL,School Board,New London School Board,2025-04-01,Contested,2.6100000000,Won General,2755.0000000000,7671.0000000000
30200741020,Wisconsin,CITY,Mayor,Vernon Village President,2025-04-01,Contested,3.5300000000,Won General,2350.0000000000,3510.0000000000
30204983394,Wisconsin,CITY,City Council,Oshkosh City Council,2025-04-01,Contested,4.2200000000,Won General,9454.0000000000,40107.0000000000
31278802737,Illinois,CITY,City Council,Geneva City Council - Ward 3,2025-04-01,UnContested,4.9900000000,Won General,null,null
22315772940,Illinois,CITY,Mayor,Mayor,2025-04-01,Contested,0.6000000000,Lost General,104.0000000000,583.0000000000
34369779119,Idaho,LOCAL,School Board,Genesee School Board - Zone 5,2025-11-04,UnContested,2.6400000000,Won General,null,null
29360729652,Wisconsin,LOCAL,Clerk/Treasurer,Oconto County: Breed Town Clerk,2025-04-01,UnContested,4.9900000000,Won General,null,null
33750697842,Ohio,LOCAL,Town Council,Logan County: Washington Township Trustee,2025-11-04,UnContested,2.5800000000,Not on Ballot,null,null
28359824561,Illinois,LOCAL,Utilities Commissioner,Foss Park District Board,2025-04-01,Contested,5.0000000000,Won General,490.0000000000,1391.0000000000
30786749765,Illinois,CITY,Town Council,Pecatonica Village President,2025-04-01,UnContested,4.9900000000,Won General,null,null
30309562129,Wisconsin,CITY,City Council,Beloit City Council,2025-04-01,Contested,3.7100000000,Won General,3659.0000000000,17120.0000000000
33763692544,Ohio,CITY,City Council,Ohio City Village Council,2025-11-04,UnContested,3.0700000000,Won General,null,null
35158075986,Colorado,LOCAL,School Board,Cripple Creek-Victor School Board - At Large,2025-11-04,UnContested,3.4200000000,Not on Ballot,null,null
29359154853,Wisconsin,LOCAL,Town Council,Brown County: Wrightstown Town Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
28153672809,Illinois,CITY,Mayor,Carbon Hill Village President,2025-04-01,UnContested,5.0000000000,Won General,null,null
29359170095,Illinois,CITY,City Council,Auburn City Council - Ward 2,2025-04-01,UnContested,2.6700000000,Won General,null,null
27988383318,Illinois,LOCAL,School Board,Evanston/Skokie 65 School Board,2025-04-01,Contested,1.5300000000,Lost General,6256.0000000000,64390.0000000000
