hubspot_id,state,office_level,office_type,candidate_office,election_date,is_uncontested,viability_score,general_election_result,general_votes_received,total_general_votes_cast
34358417472,Idaho,LOCAL,School Board,Mountain Home School Board - Zone 1,2025-11-04,UnContested,2.6400000000,Not on Ballot,null,null
28005826187,Oklahoma,LOCAL,School Board,Freedom School Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
29978357912,Wisconsin,CITY,Mayor,Weston Village President,2025-04-01,Contested,0.9600000000,Lost General,2216.0000000000,4902.0000000000
30684743729,Illinois,LOCAL,School Board,Rock Falls Township 301 School Board,2025-04-01,UnContested,4.3200000000,Won General,null,null
31724482143,New York,LOCAL,Town Council,Evans Town Council,2025-11-04,Contested,2.3000000000,Lost General,null,null
28248153770,Illinois,LOCAL,Other,Fox Waterway Agency Board - Lake County,2025-04-01,Contested,5.0000000000,Won General,null,null
28601579853,Oklahoma,LOCAL,School Board,Grove School District,2025-04-01,Contested,2.0600000000,Lost General,147.0000000000,425.0000000000
28357310381,Illinois,CITY,City Council,DeKalb City Council - Ward 2,2025-04-01,UnContested,5.0000000000,Won General,null,null
30770105901,Florida,CITY,School Board,"Fort Pierce City Commission - District 2, Seat 1",2024-11-05,Contested,5.0000000000,Won General,7418.0000000000,33386.0000000000
29278656791,Illinois,LOCAL,School Board,Pekin 108 School Board,2025-04-01,Contested,1.9300000000,Won General,2089.0000000000,9524.0000000000
31025733042,Illinois,LOCAL,Town Council,Madison County: Nameoki Township Board,2025-04-01,Contested,1.3400000000,Lost General,262.0000000000,2953.0000000000
28366043258,Illinois,LOCAL,School Board,Kirby 140 School Board,2025-04-01,Contested,4.4000000000,Won General,3778.0000000000,19360.0000000000
30896335497,Illinois,CITY,Town Council,Lake Zurich Village Board,2025-04-01,UnContested,4.9900000000,Won General,null,null
29355717662,Wisconsin,CITY,Town Council,Union Grove Village Board - District 5,2025-04-01,Contested,2.8400000000,Won General,1096.0000000000,1481.0000000000
29499139896,Illinois,LOCAL,School Board,Wauconda 118 School Board,2025-04-01,Contested,3.2400000000,Won General,1316.0000000000,9983.0000000000
22734951333,Washington,LOCAL,Other,Lakehaven Water and Sewer District Board - Position 2,2025-11-04,Contested,1.0600000000,Won General,12151.0000000000,21893.0000000000
31651390339,Ohio,CITY,City Council,Harrison City Council,2025-11-04,UnContested,0.8500000000,Not on Ballot,null,null
28285804141,Illinois,CITY,Utilities Commissioner,Oak Park Village President,2025-04-01,Contested,4.9900000000,Won General,null,null
30316347282,Wisconsin,CITY,City Council,city council,2025-04-01,Contested,5.0000000000,Won General,470.0000000000,870.0000000000
34747238800,North Carolina,CITY,Mayor,Hoffman Town Mayor,2025-11-04,UnContested,2.9400000000,Won General,null,null
30715591245,Wisconsin,Local,City Council,Neenah City council,2025-04-01,Contested,2.5500000000,Lost General,1185.0000000000,2382.0000000000
29344083346,Illinois,LOCAL,Town Council,LaSalle County: Wallace Township Board,2025-04-01,Contested,4.3700000000,Won General,99.0000000000,375.0000000000
31414058106,Wisconsin,CITY,Town Council,Belleville Village Board,2025-04-01,Contested,3.9000000000,Won General,549.0000000000,2999.0000000000
34380254753,Ohio,CITY,Town Council,Custar Village Council,2025-11-04,UnContested,3.0700000000,Won General,null,null
28930649156,Illinois,LOCAL,School Board,Deer Creek-Mackinaw 701 School Board,2025-04-01,Contested,1.9300000000,Lost General,264.0000000000,1930.0000000000
31037089458,Illinois,Local,School Board,School Board,2025-04-01,UnContested,4.9900000000,Won General,null,null
29201083402,Illinois,CITY,City Council,Lake Forest City Council - Ward 4,2025-04-01,UnContested,5.0000000000,Won General,null,null
35170202927,Georgia,CITY,City Council,Powder Springs City Council - Ward 2,2025-11-04,UnContested,3.2500000000,Won General,null,null
31096277417,Wisconsin,LOCAL,School Board,Hustisford School Board - At Large,2025-04-01,UnContested,5.0000000000,Won General,null,null
34892665222,Washington,LOCAL,School Board,Snoqualmie Valley District 410 School Board - District 4,2025-11-04,UnContested,2.6700000000,Won General,null,null
31380948825,Wisconsin,CITY,Mayor,Iola Village President,2025-04-01,Contested,3.5300000000,Won General,279.0000000000,486.0000000000
29541505136,Illinois,LOCAL,Utilities Commissioner,Buffalo Grove Park District Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
33456859247,Oregon,LOCAL,Other,Crook County Fire and Rescue District Board - Position 4,2025-05-20,UnContested,5.0000000000,Won General,null,null
35594674498,Iowa,CITY,City Council,Burlington City Council,2025-11-04,UnContested,4.0200000000,Won General,1502.0000000000,5995.0000000000
30142780533,Illinois,CITY,City Council,Highland City Council,2025-04-01,Contested,4.2600000000,Won General,625.0000000000,1557.0000000000
31079931671,Illinois,LOCAL,Other,College Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
29296245360,Illinois,CITY,City Council,Mendota City Council - Ward 1,2025-04-01,UnContested,5.0000000000,Won General,null,null
30467584161,Wisconsin,LOCAL,School Board,Albany School Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
32127411069,Oregon,LOCAL,Other,Sunset Empire Parks and Recreation District Board - Position 1,2025-05-20,UnContested,5.0000000000,Won General,1131.0000000000,1139.0000000000
34263395735,Virginia,LOCAL,School Board,Rockbridge County School Board - South River,2025-11-04,UnContested,5.0000000000,Won General,null,null
29478324557,Illinois,CITY,Town Council,Town Council,2025-04-01,Contested,4.3800000000,Won General,99.0000000000,374.0000000000
28850211616,Illinois,LOCAL,School Board,Cary 26 School Board,2025-04-01,Contested,3.8700000000,Won General,1599.0000000000,9140.0000000000
29873940520,Colorado,CITY,City Council,Colorado Springs City Council - District 3,2025-04-01,Contested,0.8900000000,Won General,2225.0000000000,5732.0000000000
28767517607,Oklahoma,LOCAL,School Board,Talihina School Board,2025-04-01,UnContested,1.5800000000,Won General,null,null
29573586343,Missouri,CITY,City Council,Ellisville City Council - District 3,2025-04-08,Contested,2.8600000000,Won General,null,null
28960608399,Wisconsin,CITY,Mayor,La Crosse City Mayor,2025-04-01,Contested,1.3100000000,Won General,9012.0000000000,17573.0000000000
30770105876,Illinois,LOCAL,School Board,Shirland 134 School Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
28640194088,Illinois,LOCAL,Utilities Commissioner,Antioch Public Library District Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
29440450356,Wisconsin,CITY,Other,Menomonie City Council - Ward 7,2025-04-01,UnContested,5.0000000000,Won General,null,null
30485254793,Illinois,CITY,Mayor,Wilmington City Mayor,2025-04-01,Contested,2.9000000000,Won General,591.0000000000,1080.0000000000
28767692715,Oklahoma,LOCAL,School Board,Blair School Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
28168054379,Illinois,CITY,City Council,St. Charles City Council - Ward 3,2025-04-01,Contested,3.0500000000,Lost General,483.0000000000,1405.0000000000
31898114964,Texas,CITY,City Council,Lefors Town Council,2025-05-03,UnContested,5.0000000000,Won General,null,null
30207903403,Wisconsin,LOCAL,Clerk/Treasurer,Rock County: Porter Town Chair,2025-04-01,UnContested,4.9900000000,Won General,null,null
31372280611,Wisconsin,CITY,Clerk/Treasurer,Vesper Village Clerk,2025-04-01,UnContested,5.0000000000,Won General,null,null
34353035032,Iowa,LOCAL,School Board,North Fayette Valley School Board - District 1,2025-11-04,UnContested,2.4000000000,Won General,null,null
29935799184,Wisconsin,Local,School Board,Elmbrook School Board,2025-04-01,Contested,2.7400000000,Lost General,10908.0000000000,22310.0000000000
30684254478,South Carolina,LOCAL,School Board,Sumter School Board,2025-02-11,Contested,1.3300000000,Runoff,160.0000000000,366.0000000000
30745598282,Illinois,LOCAL,School Board,Millburn 24 School Board,2025-04-01,Contested,2.6900000000,Won General,690.0000000000,2923.0000000000
34295619353,Ohio,LOCAL,School Board,Vanlue Local School Board,2025-11-04,UnContested,2.8800000000,Won General,115.0000000000,450.0000000000
28184152168,Illinois,LOCAL,School Board,Plainfield 202 School Board,2025-04-01,UnContested,4.3200000000,Won General,null,null
27998156568,Illinois,LOCAL,School Board,Wilmette 39 School Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
34630396694,Pennsylvania,LOCAL,Town Council,Centre County: Taylor Township Supervisor,2025-11-04,UnContested,0.5500000000,Won General,null,null
28993682851,Illinois,CITY,City Council,St. Charles City Council - Ward 3,2025-04-01,Contested,1.1100000000,Lost General,383.0000000000,1405.0000000000
30681677876,Illinois,LOCAL,School Board,Aurora East 131 School Board,2025-04-01,Contested,0.9500000000,Lost General,724.0000000000,9715.0000000000
33938315433,Washington,CITY,City Council,Port Townsend City Council - Position 5,2025-11-04,UnContested,1.9800000000,Won General,null,null
30298778211,Illinois,CITY,Mayor,Jerome Village President,2025-04-01,Contested,3.6000000000,Won General,207.0000000000,274.0000000000
30381616652,Illinois,LOCAL,School Board,Steger 194 School Board,2025-04-01,Contested,2.6900000000,Lost General,603.0000000000,4799.0000000000
31208335738,Illinois,CITY,Town Council,Waterman Village Council,2025-04-01,Contested,2.8300000000,Lost General,165.0000000000,834.0000000000
30249889837,Wisconsin,LOCAL,Town Council,Jefferson County: Lake Mills Town Board - Seat 1,2025-04-01,UnContested,4.9900000000,Won General,null,null
29910677282,Wisconsin,LOCAL,School Board,Kaukauna Area School Board,2025-04-01,Contested,4.2800000000,Won General,6205.0000000000,22719.0000000000
29091560053,Illinois,CITY,Clerk/Treasurer,Girard City Clerk,2025-04-01,UnContested,5.0000000000,Won General,null,null
28923137101,Illinois,LOCAL,School Board,Mazon-Verona-Kinsman School Board 2C,2025-04-01,UnContested,4.9900000000,Won General,null,null
28359062569,Illinois,LOCAL,School Board,Glencoe 35 School Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
30304036465,Illinois,Local,School Board,School Board,2025-04-01,Contested,1.5200000000,Lost General,737.0000000000,5645.0000000000
30357064972,Illinois,CITY,Town Council,Fox Lake Village Board,2025-04-01,UnContested,3.2500000000,Won General,null,null
29644188052,Wisconsin,CITY,City Council,Janesville City Council,2025-04-01,Contested,3.7100000000,Lost General,9127.0000000000,54235.0000000000
31043679797,Illinois,Local,School Board,School board,2025-04-01,Contested,1.0800000000,Won General,2444.0000000000,13279.0000000000
31131017327,Oklahoma,CITY,City Council,Oklahoma City Council - Ward 7,2025-04-01,Contested,2.3700000000,Runoff,1400.0000000000,3949.0000000000
35438099255,Washington,LOCAL,School Board,Loon Lake District 183 School Board - Position 3,2025-11-04,UnContested,2.6700000000,Won General,null,null
31290531417,Wisconsin,LOCAL,Clerk/Treasurer,Chippewa County: Birch Creek Town Clerk,2025-04-01,UnContested,5.0000000000,Won General,null,null
31334864241,Illinois,CITY,Town Council,Chicago Ridge Village Council,2025-04-01,Contested,3.9600000000,Won General,469.0000000000,2050.0000000000
33894480712,Ohio,LOCAL,School Board,Meigs Local School Board,2025-11-04,UnContested,2.8800000000,Won General,null,null
33239187309,Washington,CITY,Other,Tacoma City Civil Service Board - Position 2,2025-11-04,UnContested,1.6900000000,Won General,11738.0000000000,23013.0000000000
29828863780,Wisconsin,Local,Town Council,Trustee,2025-04-01,UnContested,5.0000000000,Won General,null,null
31165611536,Illinois,LOCAL,Other,Will County: Wesley Township Highway Commission,2025-04-01,UnContested,5.0000000000,Won General,null,null
29359189599,Wisconsin,CITY,Town Council,Greenville Village Board,2025-04-01,Contested,2.7400000000,Lost General,2304.0000000000,7804.0000000000
36778215281,North Carolina,CITY,Town Council,Kenly Town Council,2025-11-04,UnContested,2.7100000000,Won General,null,null
34498625365,Ohio,CITY,Judge,Hamilton City Municipal Court Judge,2025-11-04,UnContested,2.0600000000,Won General,null,null
30284048288,Washington,CITY,City Council,Connell City Council - Position 1,2025-11-04,Contested,2.3900000000,Lost General,null,null
33769805101,Washington,CITY,Town Council,Reardan Town Council - Position 5,2025-11-04,UnContested,2.8700000000,Won General,null,null
30374058789,Illinois,CITY,Town Council,University Park Village Council,2025-04-01,Contested,3.2300000000,Won General,291.0000000000,1559.0000000000
29828470390,Wisconsin,LOCAL,Clerk/Treasurer,Rock County: Bradford Town Clerk,2025-04-01,UnContested,5.0000000000,Won General,null,null
34927344052,Georgia,CITY,City Council,Carrollton City Council - Ward 1,2025-11-04,UnContested,3.2500000000,Lost General,null,null
29836099896,Wisconsin,LOCAL,Town Council,Marathon County: Cleveland Town Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
30777812633,Wisconsin,CITY,City Council,Watertown City Council - District 3,2025-04-01,Contested,1.8300000000,Lost General,426.0000000000,918.0000000000
35134338684,Pennsylvania,TOWNSHIP,Other,Washington County: East Finley Township Tax Collector,2025-11-04,UnContested,1.1500000000,Won General,null,null
29351578143,Illinois,CITY,Town Council,Winfield Village Council,2025-04-01,Contested,1.6400000000,Won General,980.0000000000,5813.0000000000
33239187309,Washington,CITY,Other,Tacoma City Civil Service Board - Position 2,2025-11-04,UnContested,1.6900000000,Won General,11738.0000000000,23013.0000000000
29352791052,Illinois,LOCAL,School Board,Harlem 122 School Board,2025-04-01,Contested,2.6300000000,Won General,1607.0000000000,14841.0000000000
29643886466,Illinois,CITY,Clerk/Treasurer,Belleville City Clerk,2025-04-01,Contested,2.6300000000,Lost General,1692.0000000000,5484.0000000000
28920708881,Illinois,LOCAL,School Board,Tremont Community 702 School Board,2025-04-01,Contested,1.9300000000,Lost General,333.0000000000,2742.0000000000
35166185109,Iowa,LOCAL,School Board,Ankeny School Board,2025-11-04,UnContested,4.1800000000,Not on Ballot,null,null
30641033504,Wisconsin,LOCAL,Clerk/Treasurer,La Crosse County: Burns Town Chair,2025-04-01,UnContested,5.0000000000,Won General,null,null
33802001991,Ohio,CITY,Town Council,Shawnee Village Council,2025-11-04,UnContested,3.0700000000,Won General,null,null
23657591427,Virginia,LOCAL,School Board,Grayson County School Board - Wilson,2025-11-04,UnContested,3.7100000000,Won General,1339.0000000000,1375.0000000000
28317384481,Oklahoma,LOCAL,School Board,Wainwright Elementary School Board,2025-04-01,UnContested,4.9900000000,Won General,null,null
31252234093,Illinois,LOCAL,Town Council,LaSalle County: Freedom Township Supervisor,2025-04-01,UnContested,5.0000000000,Won General,null,null
34108594310,Kansas,LOCAL,School Board,Holcomb USD 363 School Board - Position 5,2025-11-04,UnContested,2.8300000000,Lost General,160.0000000000,462.0000000000
31853611926,Pennsylvania,LOCAL,School Board,Ambridge Area School Board,2025-11-04,Contested,0.1700000000,Won General,4372.0000000000,17629.0000000000
28302178822,Oklahoma,LOCAL,School Board,Keota School Board,2025-04-01,UnContested,5.0000000000,Cannot Determine,null,null
29289695553,Illinois,LOCAL,Utilities Commissioner,York Center Park District Board,2025-04-01,Contested,2.7600000000,Won General,374.0000000000,882.0000000000
34814539343,Alabama,CITY,City Council,New Hope City Council - District 2,2025-08-26,UnContested,1.9300000000,Won General,null,null
28106002854,Illinois,LOCAL,School Board,LaGrange 102 School Board,2025-04-01,Contested,2.8700000000,Won General,2138.0000000000,11026.0000000000
35694482723,Ohio,CITY,City Council,Westerville City Council,2025-11-04,UnContested,2.6000000000,Won General,null,null
29479719550,Illinois,LOCAL,School Board,Park Ridge-Niles 64 School Board,2025-04-01,Contested,2.6900000000,Won General,9931.0000000000,46408.0000000000
30745643042,Texas,CITY,City Council,Alvin City Council - District D,2025-05-03,UnContested,2.4000000000,Won General,263.0000000000,387.0000000000
38286124681,Massachusetts,CITY,City Council,Quincy City Council - Ward 6,2027-11-02,UnContested,0.8100000000,Won General,1748.0000000000,2954.0000000000
31475014834,Wisconsin,LOCAL,City Council,Town Chair,2025-04-01,UnContested,5.0000000000,Won General,null,null
29644902705,Wisconsin,CITY,City Council,Madison City Council - District 11,2025-04-01,UnContested,4.9900000000,Won General,null,null
30250544027,Illinois,LOCAL,School Board,Sandridge 172 School Board,2025-04-01,UnContested,3.8700000000,Won General,null,null
29722446454,Wisconsin,CITY,Mayor,Potosi Village President,2025-04-01,Contested,3.5300000000,Won General,146.0000000000,287.0000000000
34128866179,Georgia,CITY,Mayor,Jefferson City Mayor,2025-11-04,UnContested,2.9900000000,Won General,null,null
28010277256,Illinois,LOCAL,School Board,Avoca 37 School Board,2025-04-01,UnContested,1.5200000000,Won General,null,null
35497205297,Washington,CITY,City Council,"Puyallup City Council - District 3, Position 2",2025-11-04,Contested,1.0800000000,Won General,null,null
29709068051,Illinois,CITY,City Council,Collinsville City Council,2025-04-01,Contested,1.8100000000,Lost General,693.0000000000,5203.0000000000
31342386546,Wisconsin,CITY,Mayor,Eden Village President,2025-04-01,UnContested,5.0000000000,Won General,null,null
31037376912,Illinois,LOCAL,School Board,Homewood-Flossmoor Community 233 School Board,2025-04-01,Contested,2.8700000000,Won General,4200.0000000000,19914.0000000000
34931434821,Washington,CITY,City Council,Everett City Council - Position 4,2025-11-04,Contested,1.0300000000,Lost General,497.0000000000,1503.0000000000
28110248743,Illinois,LOCAL,School Board,Glen Ellyn School Board 41,2025-04-01,Contested,2.6900000000,Won General,2112.0000000000,9913.0000000000
28790109052,Illinois,LOCAL,Utilities Commissioner,Vernon Area Public Library District Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
30770106529,Illinois,LOCAL,School Board,Center Cass 66 School Board,2025-04-01,Contested,2.6900000000,Won General,1182.0000000000,5622.0000000000
29521213881,Illinois,LOCAL,Utilities Commissioner,Normal Public Library Board,2025-04-01,UnContested,4.3500000000,Won General,null,null
30758871109,Illinois,CITY,City Council,Lockport City Council - Ward 3,2025-04-01,Contested,1.9100000000,Lost General,365.0000000000,876.0000000000
28151197449,Illinois,LOCAL,School Board,Winfield School Board 34,2025-04-01,Contested,4.3200000000,Won General,null,null
29857948473,Illinois,LOCAL,School Board,PORTA 202 School Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
29351755626,Wisconsin,LOCAL,Clerk/Treasurer,Oconto County: Gillett Town Clerk,2025-04-01,UnContested,4.9900000000,Won General,null,null
28133899945,Oklahoma,CITY,City Council,Enid City Council - Ward 4,2025-04-01,UnContested,2.7600000000,Won General,null,null
28240209589,Illinois,CITY,City Council,Batavia City Council - Ward 5,2025-04-01,UnContested,5.0000000000,Won General,null,null
29261386608,South Carolina,LOCAL,School Board,Sumter School Board,2025-04-01,Contested,1.3300000000,Lost General,null,null
30459413143,Wisconsin,LOCAL,School Board,Menasha School Board,2025-04-01,Contested,4.2800000000,Lost General,2904.0000000000,10472.0000000000
31203864407,Illinois,CITY,Mayor,Lyons Village President,2025-04-01,UnContested,5.0000000000,Won General,null,null
31032600337,Wisconsin,LOCAL,Clerk/Treasurer,Rock County: Newark Town Clerk,2025-04-01,UnContested,5.0000000000,Won General,null,null
32710604099,Texas,LOCAL,School Board,Royse City Independent School Board - Place 6,2025-05-03,UnContested,3.6500000000,Not on Ballot,null,null
30624449564,Illinois,LOCAL,School Board,Butler 53 School Board,2025-04-01,Contested,1.5200000000,Won General,784.0000000000,4920.0000000000
31043431792,Wisconsin,CITY,City Council,Eau Claire City Council - At Large,2025-04-01,Contested,1.7300000000,Won General,11704.0000000000,74425.0000000000
22166407176,Alaska,STATE,Town Council,Alaska State Senate - District R,2024-11-05,Contested,1.7900000000,Lost General,964.0000000000,15084.0000000000
34285956366,Ohio,CITY,Town Council,Albany Village Council,2025-11-04,UnContested,3.0700000000,Won General,null,null
27990298419,Oklahoma,CITY,City Council,Warr Acres City Council - Ward 1,2025-04-01,Contested,3.4800000000,Lost General,99.0000000000,266.0000000000
23509596953,Minnesota,CITY,City Council,Wadena City Council,2026-11-03,Contested,4.5700000000,Won General,1057.0000000000,3027.0000000000
34508983400,Michigan,CITY,City Council,Fraser City Council,2025-11-04,UnContested,3.8800000000,Won General,null,null
28757212286,Illinois,LOCAL,School Board,Harvard 50 School Board,2025-04-01,Contested,2.6900000000,Won General,780.0000000000,4522.0000000000
28942273361,Illinois,CITY,Town Council,Bloomingdale Village Board,2025-04-01,UnContested,5.0000000000,Won General,null,null
22743562407,Washington,CITY,City Council,Quincy City Council - Position 4,2025-11-04,Contested,0.9900000000,Lost General,null,null
31169435286,Illinois,LOCAL,Other,Westchester Village Library Board,2025-04-01,Contested,4.3500000000,Won General,1676.0000000000,6655.0000000000
