candidate_id,candidate,date,race_id,race_name,candidate_party,votes,is_winner,election_type,is_uncontested,number_of_seats_in_election,total_number_of_ballots_in_race
261699,Anna Pilger,2025-04-01,216252,IL Astoria Public Library District Trustee Board At-large,Nonpartisan,72,N,General Election,false,3,437
290343,Adam Lyons,2025-08-05,243303,WA Mayor of Lind,Nonpartisan,5,N,Primary,false,2,216
247163,Delbert Alber,2025-04-01,207918,IL Gulfport Village President,Independent,uncontested,Y,General Election,true,1,uncontested
288380,Santana Jenkins,2025-06-03,241642,MS Roxie Board of Aldermen,Independent,93,Y,General Election,false,5,539
428288,Shannon Mikkelsen,2025-11-04,413393,IA Dike City Council At-large,Nonpartisan,184,Y,General Election,false,3,728
224169,Ryan Dawson,2025-04-01,194341,OK Town of Union Board of Trustees,Nonpartisan,125,Y,General Election,false,3,362
409112,Svetlana Herron,2025-11-04,405513,"OH West Branch Local School District, At large Special",Nonpartisan,1005,N,Special Election General,false,1,2717
408449,Nate Rose,2025-11-04,405284,"OH Montpelier Exempted Village School District, At-large",Nonpartisan,uncontested,Y,General Election,true,3,uncontested
400037,Eddie Braxton,2025-11-04,411261,NC Mayor of Scotland Neck,Nonpartisan,237,N,General Election,false,1,491
413778,Ralph Burwell,2025-11-04,407691,OH Marlboro Township Trustee Board At-large (Delaware County),Nonpartisan,33,N,General Election,false,2,159
291627,Alexander Adriano,2025-08-12,243765,UT Magna Mayor,Nonpartisan,555,Y,Primary,false,2,2641
286374,Rob Seitz,2025-05-20,240505,OR Port of Astoria Commission – Position 5,Nonpartisan,2758,N,General Election,false,1,7354
389272,Mikaela Henninger,2025-11-04,385956,ME Presque Isle City Council Special,Nonpartisan,0,N,Special Election General,false,1,1732
377919,Jason Halstead,2025-11-04,364826,WA Wishkah Valley School District school board Special 4,Nonpartisan,uncontested,Y,Special Election General,true,1,uncontested
284028,Macario Villarreal III,2025-05-03,238620,TX Mayor of La Grulla,Nonpartisan,719,Y,General Election,false,1,932
236819,Lisa Larson-Torres,2025-11-04,363431,VA Charlottesville City School Board,Independent,8786,Y,General Election,false,3,34720
384250,Connie Baker,2025-11-04,368820,NJ Washington Board of Education,Nonpartisan,7859,Y,General Election,false,3,48338
380659,Kathalee James,2025-11-04,367730,MI Pontiac City Council Ward 4,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
380202,Jeffrey Hervert,2025-11-04,367508,MI Caseville City Council At-large,Nonpartisan,96,Y,General Election,false,3,481
288125,Vickie Bailey,2025-06-03,241519,MS Vicksburg Ward 2 Alderman,Independent,1103,Y,General Election,false,1,2126
216530,Jane Bucher,2025-04-01,187327,WI Green County Circuit Court Branch 2,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
411922,Adam Barga,2025-11-04,406802,OH Russia Village Council At-large,Nonpartisan,68,N,General Election,false,4,651
259664,Gary Diedrick,2025-04-01,215134,IL Guilford Township Trustee Board At-large (Jo Daviess County),Independent,uncontested,Y,General Election,true,4,uncontested
716741,Robert Gunder,2025-11-04,550320,KS Claflin City Council,Nonpartisan,uncontested,Y,General Election,true,3,uncontested
285715,Greg Weast,2025-05-20,239975,OR Wamic RFPD – Position 4,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
211620,Carlos Rodriguez,2025-11-04,369216,NJ Cranford Township Committee,Republican,4825,N,General Election,false,2,23729
247225,Kristy Merrill,2025-04-01,207950,IL Hanover Park Village Clerk,Other,uncontested,Y,General Election,true,1,uncontested
325229,Ellis Key,2025-08-26,274073,AL Moody City Council Place 5,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
272731,Bob Sutherland,2025-05-03,223834,TX Campbell City Council Place 3,Nonpartisan,70,Y,General Election,false,1,124
51345,J. Brad Batteau,2025-11-04,470183,TX Houston City Council At-large Position 4,Nonpartisan,5158,N,Special Election General,false,1,182671
394420,Judy Ley,2025-11-04,388304,FL Montverde Town Council At-large,Nonpartisan,133,N,General Election,false,2,1153
440018,Kevin Starr,2025-11-04,418512,MA Fitchburg Councillor At Large,Nonpartisan,1670,Y,General Election,false,5,16286
385238,Eric Singer,2025-11-04,369196,NJ Manalapan-Englishtown Board of Education,Nonpartisan,9575,Y,General Election,false,3,30257
285071,Bruce Lemke,2025-05-13,239347,MN Orono City Council Special,Nonpartisan,324,N,Special Election General,false,1,857
215622,Brent McClure,2025-04-01,186841,"WI Union Grove UHS School District, At-large",Nonpartisan,1439,N,General Election,false,2,6739
378248,Bruce Reim,2025-11-04,367145,WA Mayor of Ephrata,Nonpartisan,819,N,General Election,false,1,1756
142871,Heidi Hammes,2025-04-01,187249,"WI Tomah Area School District, At-large",Nonpartisan,182,Y,General Election,false,2,698
382816,Neil Ochs,2025-11-04,368346,KS USD 431 Hoisington Board of Education,Nonpartisan,342,Y,General Election,false,3,1125
223572,Aaron Hawn,2025-04-01,194090,"OK Healdton Public Schools, Seat 4 Special",Nonpartisan,100,Y,Special Election General,false,1,163
384416,Ralph Bonard,2025-11-04,368841,NJ Wallkill Valley Regional High School Board of Education Ogdensburg Borough,Nonpartisan,434,Y,General Election,false,1,810
216514,Jesse Weaver,2025-04-01,187314,"WI Wisconsin Dells School District, Area 3",Nonpartisan,uncontested,Y,General Election,true,1,uncontested
423186,Ocie Mayfield,2025-11-04,411062,NC Marion City Council,Nonpartisan,43,N,General Election,false,3,1545
78267,Randy Rimes,2025-11-04,386211,SC Kline Town Council At-Large,Nonpartisan,uncontested,Y,General Election,true,2,uncontested
249114,Theresa Sarro,2025-04-01,209037,IL North Riverside Village Trustee Board At-large,Other,1052,Y,General Election,false,3,3351
221209,Timothy Colby,2025-04-01,191115,WI Sumpter Town Board Chairperson (Sauk County),Nonpartisan,uncontested,Y,General Election,true,1,uncontested
244532,Therese Tate,2025-04-01,206422,"IL Vandalia Community Unit School District 203, At-large",Nonpartisan,1021,Y,General Election,false,4,5192
259470,Mark Bresson,2025-04-01,215023,IL Viola Township Trustee Board At-large (Lee County),Independent,uncontested,Y,General Election,true,4,uncontested
388535,Curtis Petrik,2025-11-04,385389,MT Plentywood City Magistrate,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
249043,Donald Wilson,2025-04-01,209000,IL Nilwood Village Trustee Board At-large,Independent,uncontested,Y,General Election,true,3,uncontested
229870,Michael Holmes,2025-04-01,207262,IL Country Club Hills City Council Ward 4,Independent,77,N,General Election,false,1,369
379762,Dennis Gleckler,2025-11-04,366584,WA Spokane County Fire  Commissioner Board Position 1 13,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
418325,Pasquale Amabile III,2025-11-04,409536,PA School Director New Castle Area 4 Year Term,Democratic/Republican,2285,Y,General Election,false,4,10897
135176,Christopher Miller,2025-11-04,406246,OH Kalida Village Council At-large,Nonpartisan,uncontested,Y,General Election,true,4,uncontested
240099,Mark Dowz,2025-04-01,204802,IL 53 Trails Estates Park District Commissioner Board At-large,Nonpartisan,uncontested,Y,General Election,true,2,uncontested
216006,Timothy Ramthun,2025-04-01,193154,WI Kewaskum School Board,Nonpartisan,uncontested,Y,General Election,true,2,uncontested
426489,Jenni Beckwith,2025-11-04,412422,IA Albia Community School District school board 4,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
389326,Samantha Burdick,2025-11-04,385995,ME Waterville City Council Ward 3,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
428081,Brad Magg,2025-11-04,413278,IA Colfax City Council At-large,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
424383,Scott Everett,2025-11-04,410322,"TX Robinson Independent School District, Place 4",Nonpartisan,1128,Y,General Election,false,1,1676
260178,Richard Bull Jr.,2025-04-01,215413,IL Liverpool Township Trustee Board At-large (Fulton County),Independent,uncontested,Y,General Election,true,4,uncontested
95634,William Allen,2025-05-03,238498,"TX Winona Independent School District, Place 1",Nonpartisan,112,N,General Election,false,1,267
412137,Terra Butler,2025-11-04,406908,OH St. Clairsville City Council Ward 4,Nonpartisan,111,N,General Election,false,1,251
382957,Jessica Dorsey,2025-11-04,405424,"OH Southern Local School District (Perry County), At-large",Nonpartisan,uncontested,Y,General Election,true,3,uncontested
290031,Gary Parker,2025-11-04,366979,WA Pierce County Charter Review Commissioner Board Council  Position 2 7,Nonpartisan,20311,N,General Election,false,1,48540
284758,Jordan Rapert,2025-05-13,239103,AR Bay School District school board Position 3 Zone 1,Nonpartisan,27,Y,General Election,false,1,53
175372,David Courtney,2025-04-01,208378,IL Mayor of Lawrenceville,Independent,512,Y,General Election,false,1,848
427280,Adam Krell,2025-11-04,412841,"IA Southeast Polk Community School District, At-large",Nonpartisan,2109,N,General Election,false,3,14529
288478,Sonja Sleeper,2025-06-10,241761,"ME Regional School Unit 40, Waldoboro",Nonpartisan,213,N,General Election,false,1,700
430538,Chris Molano,2025-11-04,414597,IA Valeria City Council At-large,Nonpartisan,uncontested,Y,General Election,true,5,uncontested
242326,Robert Nilles,2025-04-01,205800,"IL Rutland Community Consolidated School District 230, At-large",Nonpartisan,uncontested,Y,General Election,true,4,uncontested
437398,Johan Lopez,2025-11-04,417489,CT Norwalk Councilmen At Large,Democratic,9983,Y,General Election,false,5,87977
253354,Neil Twidwell,2025-04-01,211462,IL Lamoine Township Highway Commissioner (McDonough County),Independent,uncontested,Y,General Election,true,1,uncontested
430068,Robert Hammond,2025-11-04,414343,IA Ringsted City Council At-large,Nonpartisan,89,Y,General Election,false,2,231
244121,Elijah Lemmon,2025-04-01,206302,"IL Oblong Community Unit School District 4, At-large",Nonpartisan,uncontested,Y,General Election,true,3,uncontested
430376,Bob Grant,2025-11-04,414511,IA State Center City Council At-large,Nonpartisan,149,N,General Election,false,3,957
220116,LuAnn Donahoe,2025-04-01,190170,WI Willow Springs Town Clerk (Lafayette County),Nonpartisan,168,Y,General Election,false,1,302
424165,Scott Connell,2025-11-04,410244,TX North Johnson County Municipal Management  Board At-large 1,Nonpartisan,uncontested,Y,General Election,true,5,uncontested
390842,Rick Hogaboam,2025-11-04,386701,ID City of Nampa Mayor,Nonpartisan,7395,Y,General Election,false,1,11764
285133,Chris Chandler,2025-05-20,239408,OR Zone 5 Board of Education – Oregon Coast Community College,Democratic,1131,Y,General Election,false,1,1617
415708,Hans Schell,2025-11-04,408542,OH Plain Township Trustee Board At-large (Franklin County),Nonpartisan,1290,Y,General Election,false,2,4449
426501,Jesse Delaney,2025-11-04,412428,IA Allamakee Community School District school board At-large,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
68631,Jim Baxa,2025-04-01,188491,WI Twin Lakes Village Trustee,Nonpartisan,842,Y,General Election,false,3,4616
249191,Michael Sarallo,2025-04-01,209084,IL Oakbrook Terrace City Council Ward 2,Independent,uncontested,Y,General Election,true,1,uncontested
283510,Ashleigh Wert,2025-05-03,238376,"TX Lumberton Independent School District, Position 6",Nonpartisan,220,Y,General Election,false,1,548
392979,Darren Lawrence,2025-11-04,387630,NY Wilmington Superintendent of Highways,Independent,45,N,General Election,false,1,619
244059,Amanda McMillen,2025-04-01,206282,"IL Naperville Community Unit School District 203 school board, At-large",Nonpartisan,9681,Y,General Election,false,4,45126
290012,Amin Hester,2025-08-05,243197,WA Pierce County Charter Review Commissioner Board Council  Position 3 5,Nonpartisan,2768,N,Primary,false,2,14571
250572,Kathie Powell,2025-04-01,209867,IL Stonefort Village Trustee Board At-large,Nonpartisan,uncontested,Y,General Election,true,3,uncontested
139939,William Johnston,2025-06-03,241487,MS Town of Decatur Alderman Ward 1,Nonpartisan,38,Y,General Election,false,1,43
218847,Mark Milbrandt,2025-04-01,189054,WI Neshkoro Town Board Supervisor 2 (Marquette County),Nonpartisan,uncontested,Y,General Election,true,1,uncontested
256526,Rickey Richard,2025-04-01,213293,IL Panther Creek Township Trustee Board At-large (Cass County),Independent,uncontested,Y,General Election,true,4,uncontested
291640,Jared Eborn,2025-11-04,369402,UT Murray City Council 2,Nonpartisan,1175,N,General Election,false,1,2598
272349,Liz Ferris,2025-05-03,223645,TX River Road Independent School District At-large,Nonpartisan,131,N,General Election,false,4,967
218578,Ann Kormann,2025-04-01,188817,WI Meteor Town Treasurer (Sawyer County),Nonpartisan,uncontested,Y,General Election,true,1,uncontested
272643,Amy Sabol,2025-05-03,223793,TX Bedford City Council Place 3,Nonpartisan,2103,Y,General Election,false,1,2687
284949,Halen Harris,2025-05-13,239261,AR Searcy County School District school board Zone 1,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
262001,Karol Sucec,2025-04-01,216380,IL Ela Area Public Library District Trustee Board At-large,Nonpartisan,2324,Y,General Election,false,4,11475
252263,Jim Boomgarden,2025-04-01,210830,IL Brenton Township Trustee Board At-large (Ford County),Independent,uncontested,Y,General Election,true,4,uncontested
240308,Sarah Rahn,2025-04-01,204919,IL Hamilton Park District Commissioner Board At-large,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
217955,John Potter,2025-04-01,188335,WI Rosendale Village Trustee,Nonpartisan,197,N,General Election,false,3,952
260402,Darrel Clatterbuck,2025-04-01,215541,IL Beaver Township Trustee Board At-large (Iroquois County),Independent,uncontested,Y,General Election,true,4,uncontested
221973,Edgar Gregory,2025-04-01,191781,WI Sand Lake Town Board Supervisor 1 (Sawyer County),Nonpartisan,146,N,General Election,false,1,354
131212,Kevin Jackson,2025-11-04,413932,IA Mayor of Macksburg,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
272937,Austin Cooned,2025-05-03,223948,TX Edgecliff Village Town Council Place 4,Nonpartisan,55,N,General Election,false,1,306
409681,Scott May,2025-11-04,405764,OH Buckland Village Council At-large,Nonpartisan,31,Y,General Election,false,4,131
254485,Douglas Schaeffer,2025-04-01,212100,IL Omphghent Township Clerk (Madison County),Independent,uncontested,Y,General Election,true,1,uncontested
143886,Donielle Pinto,2025-03-11,110935,FL Royal Palm Beach Village Council At-large,Nonpartisan,491,N,General Election,false,1,2438
389748,Elizabeth Banks,2025-11-04,386168,SC Govan Town Council At-large,Nonpartisan,uncontested,Y,General Election,true,4,uncontested
379863,Michael Curtin Sr.,2025-11-04,366694,WA Port of Allyn District Commissioner Board Special 2,Nonpartisan,uncontested,Y,Special Election General,true,1,uncontested
288352,Bart Jones,2025-06-03,241634,MS Meadville Board of Aldermen,Independent,66,Y,General Election,false,5,520
377495,Andrew Nichols,2025-11-04,364430,WA Lopez School District school board Position 1,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
286572,Thomas Jenkins,2025-05-20,239867,OR Port of Astoria Commission – Position 2,Nonpartisan,3093,N,General Election,false,1,7860
242914,Karen Fisher,2025-04-01,205957,"IL Ottawa Township High School District 140, At-large",Nonpartisan,uncontested,Y,General Election,true,4,uncontested
142817,Molly Fuchs,2025-04-01,187040,WI School District of La Crosse Board of Education At-large,Nonpartisan,13815,Y,General Election,false,3,52870
249298,Oscar Barbosa,2025-04-01,209145,IL Onarga Village Trustee Board At-large,Independent,uncontested,Y,General Election,true,3,uncontested
290519,Israel McKinney,2025-08-05,243359,WA Tacoma City Council 4,Nonpartisan,1123,N,Primary,false,2,4929
289870,Kelsey Winter,2025-08-05,243168,MI Milan Library Director Board At-large,Nonpartisan,488,Y,Primary,false,4,1602
424174,Patrick Hoang,2025-11-04,410246,TX Freedom Trail Municipal Utility District Board At-large (Liberty County),Nonpartisan,uncontested,Y,General Election,true,5,uncontested
248880,Derek McDaniel,2025-04-01,208910,IL Naperville City Council At-large,Nonpartisan,8156,N,General Election,false,4,85405
248715,Michelle Powell-johnson,2025-04-01,208794,IL Monee Village Clerk,Independent,uncontested,Y,General Election,true,1,uncontested
251388,Robert Onan,2025-04-01,210327,IL Winthrop Harbor Village Trustee Board At-large,Independent,543,N,General Election,false,3,3529
239744,Evan Boose,2025-04-01,204628,IL North Clay Park District Commissioner Board At-large Special,Nonpartisan,uncontested,Y,Special Election General,true,2,uncontested
291615,Daren Watts,2025-11-04,369390,UT Holladay City Mayor,Nonpartisan,4219,N,General Election,false,1,9820
288520,Cody St.Louis,2025-06-10,241786,ME Buxton Budget Committee Board At-large,Nonpartisan,255,N,General Election,false,3,1331
241637,Sarah Brezinski,2025-04-01,205604,"IL Gavin School District 37, At-large",Nonpartisan,uncontested,Y,General Election,true,4,uncontested
291459,Alexis Valdez,2025-08-12,243726,UT East Carbon City Council,Nonpartisan,38,N,Primary,false,2,391
274129,Dylan Hedrick,2025-06-07,241727,TX Garland Mayor,Nonpartisan,4009,Y,Runoff,false,1,7756
72456,Joseph Mitchell,2025-11-04,407938,OH Hopewell Township Trustee Board At-large (Licking County),Nonpartisan,uncontested,Y,General Election,true,2,uncontested
243365,Rick Casey,2025-04-01,206081,"IL Collinsville Community Unit School District 10, At-large",Nonpartisan,1952,N,General Election,false,3,15525
429046,Kathy Janss,2025-11-04,413791,IA Keystone City Council At-large,Nonpartisan,56,Y,General Election,false,3,221
246519,Jeffrey Sargent,2025-04-01,207565,IL Elmwood Park Village Trustee Board At-large,Other,uncontested,Y,General Election,true,3,uncontested
248573,Ethan Myers,2025-05-03,223292,TX Sedona Municipal Utility Board At-large 1,Nonpartisan,uncontested,Y,General Election,true,5,uncontested
260031,Cindy Rafkind,2025-04-01,215334,IL Coral Township Trustee Board At-large (McHenry County),Independent,296,Y,General Election,false,4,1342
122561,Amanda White,2025-11-04,368601,KS Goddard City Council,Nonpartisan,288,Y,General Election,false,3,1027
128748,Travis Smith,2025-04-01,194207,OK Town of Fletcher Board of Trustees,Nonpartisan,45,N,General Election,false,2,189
425459,Yyacheeko la Marianne Veal,2025-11-04,411844,GA Gordon City Council At-large,Nonpartisan,76,N,General Election,false,3,1926
221517,Paul Cieslewicz,2025-04-01,193834,WI Buena Vista Town Board Chairperson,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
217245,Tim Hallquist,2025-04-01,187829,WI Hartland Village Trustee,Nonpartisan,2280,Y,General Election,false,3,7638
274245,Don Powell,2025-05-03,224607,TX Amarillo Independent School District,Nonpartisan,13388,Y,General Election,false,4,43135
397657,Willie Burnette,2025-11-04,410888,NC Mayor of Godwin,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
222417,Scott Deutscher,2025-04-01,192165,WI Wheaton Town Clerk (Chippewa County),Nonpartisan,uncontested,Y,General Election,true,1,uncontested
242734,Jason Bastian,2025-04-01,205914,"IL Glenbard Township High School District 87, At-large",Nonpartisan,11861,Y,General Election,false,4,49603
240134,Suzanne Austin,2025-04-01,204814,IL Clarendon Hills Park District Commissioner Board At-large,Nonpartisan,uncontested,Y,General Election,true,3,uncontested
273985,Mark Loffgren,2025-05-03,224494,TX Victoria City Council 6,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
241485,Aritha Windom-Harvey,2025-04-01,205568,"IL Dolton School District 148, At-large",Nonpartisan,766,Y,General Election,false,4,6419
433581,Ward Hamilton,2025-11-04,418581,MA Melrose Councilor Ward Four,Nonpartisan,477,N,General Election,false,1,1687
384671,David Amanullah,2025-11-04,368934,NJ Woodland Park Borough Board of Education,Nonpartisan,1745,Y,General Election,false,3,8768
247337,Shannon Sweeney,2025-04-01,208018,IL Herscher Village President,Independent,uncontested,Y,General Election,true,1,uncontested
378093,Mark Posthuma,2025-11-04,364986,WA Cheney City Council Position 3,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
242263,Anna Morgen,2025-04-01,205783,"IL River Grove School District 85-5, At-large",Nonpartisan,331,Y,General Election,false,4,1414
217218,Brett Nelson,2025-04-01,187816,WI Gresham Village Trustee,Nonpartisan,uncontested,Y,General Election,true,3,uncontested
218542,Gary Lazarz,2025-04-01,188787,WI Anson Town Board Chairperson (Chippewa County),Nonpartisan,uncontested,Y,General Election,true,1,uncontested
258495,Chuck Buyck,2025-04-01,214440,IL Hanna Township Clerk (Henry County),Independent,uncontested,Y,General Election,true,1,uncontested
261270,Adam Browder,2025-04-01,216015,IL Earl Township Supervisor (LaSalle County),Independent,uncontested,Y,General Election,true,1,uncontested
286133,Mark Pacheco,2025-05-20,240331,"OR Columbia 9-1-1 Communications Dist. 9‑1‑1 Communications Director, Zone 3",Nonpartisan,uncontested,Y,General Election,true,1,uncontested
389284,Jeffrey Onnen,2025-11-04,385963,ME Saco City Council Ward 4,Nonpartisan,696,Y,General Election,false,1,1206
286169,Megan Ramey,2025-05-20,239973,OR Hood River County Transportation District Director,Nonpartisan,uncontested,Y,General Election,true,4,uncontested
241391,Rodney Rossow,2025-04-01,205538,"IL Colona School District 190, At-large",Nonpartisan,uncontested,Y,General Election,true,4,uncontested
246223,Margaret Chlebek,2025-04-01,207392,IL Des Plaines City Council Ward 1,Independent,353,Y,General Election,false,1,694
411097,Alivia Stamp,2025-11-04,406438,OH Meyers Lake Village Council At-large,Nonpartisan,176,Y,General Election,false,4,843
410621,Sam Artino,2025-11-04,406221,OH Huron City Council At-large,Nonpartisan,uncontested,Y,General Election,true,4,uncontested
254629,Justin Gough,2025-04-01,212185,IL Caseyville Township Clerk (St. Clair County),Other,uncontested,Y,General Election,true,1,uncontested
273697,Val Meixner,2025-05-03,224351,TX Mayor of Ransom Canyon,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
415026,Tom Peck,2025-11-04,408235,OH Monroe Township Trustee Board At-large (Clermont County),Nonpartisan,uncontested,Y,General Election,true,2,uncontested
272573,Misty Collier,2025-05-03,223753,TX Mayor of Amarillo,Nonpartisan,562,N,General Election,false,1,16709
216152,Heidi Brill,2025-04-01,193188,WI New Holstein School Board,Nonpartisan,uncontested,Y,General Election,true,3,uncontested
248928,Sherry Armoska,2025-04-01,208935,IL Nelson Village Trustee Board At-large,Independent,22,Y,General Election,false,3,85
289961,Jim Hart,2025-08-05,243185,MI Westland City Council At-large,Nonpartisan,2357,Y,Primary,false,8,27509
16649,Yes,2025-11-04,387862,NY Marcellus Fire Department Service Awards Program Monetary Increase Ballot Question 1,Nonpartisan,1423,Y,General Election,false,1,1743
409129,Julie MacLaine,2025-11-04,405521,"OH West Muskingum Local School District, At large",Nonpartisan,uncontested,Y,General Election,true,3,uncontested
442155,Harry Good,2025-11-04,419966,SC Hickory Grove Town Council At-large,Nonpartisan,uncontested,Y,General Election,true,4,uncontested
240382,Richard Guzman,2025-04-01,204969,IL Waubonsee Community College District 516 Trustee Board At-large Special,Nonpartisan,uncontested,Y,Special Election General,true,1,uncontested
384165,Dorothy Watson-Nichols,2025-11-04,368777,NJ Oradell Board of Education,Nonpartisan,1622,Y,General Election,false,3,6724
405683,Ryan Merrill,2025-11-04,410645,NC Belville Town Council,Nonpartisan,uncontested,Y,General Election,true,2,uncontested
241360,Derek Harlan,2025-04-01,205530,"IL Centralia School District 135, At-large",Nonpartisan,uncontested,Y,General Election,true,4,uncontested
220388,Bob Reed,2025-04-01,193754,WI Rock Town Constable,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
139701,Travis Owens,2025-11-04,410311,"TX Mount Enterprise Independent School District, At-large",Nonpartisan,125,Y,General Election,false,3,461
383428,Shawna Will,2025-11-04,368533,KS Halstead City Council,Nonpartisan,274,Y,General Election,false,3,1635
223976,Jonathan Hallmark,2025-04-01,194271,OK Town of Langston City Trustee Board Office 2,Nonpartisan,4,N,General Election,false,1,91
325713,Nathan Honeycutt,2025-08-26,274355,TN Knoxville City Council 2,Nonpartisan,uncontested,Y,Primary,true,2,uncontested
273385,Crystal Mancilla,2025-05-03,224183,TX Mayor of Liberty Hill,Nonpartisan,196,Y,General Election,false,1,333
271078,Justin Griffin,2025-04-12,223043,ME North Berwick Cemetery District Board,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
253216,Kevin Poust,2025-04-01,211373,IL Virgil Township Trustee Board At-large (Kane County),Nonpartisan,249,Y,General Election,false,4,1213
331120,David Steele,2025-11-04,413487,IA Exline City Council At-large,Nonpartisan,uncontested,Y,General Election,true,5,uncontested
412510,Randy Brewer,2025-11-04,407105,OH West Union Village Council At-large,Nonpartisan,uncontested,Y,General Election,true,4,uncontested
217058,Jim Steebs,2025-04-01,187707,WI Eland Village Trustee,Nonpartisan,uncontested,Y,General Election,true,2,uncontested
260282,Jacques Wesson,2025-04-01,215475,IL Victor Township Trustee Board At-large (DeKalb County),Independent,uncontested,Y,General Election,true,4,uncontested
410382,Donald Banas,2025-11-04,406118,OH Glenwillow Village Council Ward 3,Nonpartisan,uncontested,Y,General Election,true,2,uncontested
383078,Diane Shirley,2025-11-04,368436,KS Muddy Creek Drainage District Director,Nonpartisan,15,Y,General Election,false,3,50
220081,Tadd Meier,2025-04-01,190142,WI Wayne Town Board Supervisor 2 (Lafayette County),Nonpartisan,uncontested,Y,General Election,true,1,uncontested
142729,John Pettis Jr.,2025-04-01,194046,OK Oklahoma City Council Ward 7,Nonpartisan,1400,N,Runoff,false,1,3949
414504,Shad Kendall,2025-11-04,408011,OH Weston Township Trustee Board At-large (Wood County),Nonpartisan,uncontested,Y,General Election,true,2,uncontested
240883,Phillip Dunn,2025-04-01,206055,IL Carrier Mills-Stonefort Community Unit School District 2 At-large,Nonpartisan,uncontested,Y,General Election,true,3,uncontested
218589,Michael Paternoster,2025-04-01,188826,WI Pence Town Board Chairperson (Iron County),Nonpartisan,uncontested,Y,General Election,true,1,uncontested
381756,Alfred Black,2025-11-04,367907,NM Abeytas-Sabinal Special Zoning District Board At-large,Nonpartisan,uncontested,Y,General Election,true,5,uncontested
240684,Richard Stasewich,2025-04-01,205155,IL Cary Park District Commissioner Board At-large,Nonpartisan,791,N,General Election,false,2,4215
423460,Curt Strickland,2025-11-04,411227,NC Roanoke Rapids City Council 1,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
223126,Kevin Mathison,2025-04-01,192783,WI Coon Town Board Supervisor 1 (Vernon County),Nonpartisan,uncontested,Y,General Election,true,1,uncontested
258778,Bill Weidling,2025-04-01,214616,IL Wilmington Township Highway Commissioner (Will County),Republican,673,Y,General Election,false,1,1018
240165,Alexander Dugaw,2025-04-01,204831,IL Lombard Park District Commissioner Board At-large,Nonpartisan,2307,N,General Election,false,3,12807
424639,Kristofer Young,2025-11-04,410469,TX Miles City Alderman At-large,Nonpartisan,23,N,General Election,false,2,145
413817,John Ishee,2025-11-04,407706,OH Russell Township Trustee Board At-large (Geauga County),Nonpartisan,602,N,General Election,false,2,3529
216853,Kevin Curley,2025-04-01,187554,WI Cedarburg Common Council 4,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
429629,Keith Huebner,2025-11-04,414095,IA Mayor of Mount Vernon,Nonpartisan,197,N,General Election,false,1,1218
112291,Eric Meyer,2025-11-04,386478,MN Falcon Heights City Council At-large,Nonpartisan,94,N,General Election,false,2,2696
286595,Todd Breeding,2025-05-20,240656,"OR Greensprings RFPD Director, Position 3",Nonpartisan,uncontested,Y,General Election,true,1,uncontested
398214,Sissy Stegall,2025-11-04,411192,NC Polkton Town Council,Nonpartisan,uncontested,Y,General Election,true,5,uncontested
389850,Andrea Wagner,2025-11-04,386220,SC Mayor of Liberty,Nonpartisan,518,Y,General Election,false,1,605
252890,Wilbur Stamberger,2025-04-01,211184,IL Clarion Township Trustee Board At-large (Bureau County),Independent,uncontested,Y,General Election,true,4,uncontested
258097,Chriss Smith,2025-04-01,214203,IL Western Township Clerk (Henry County),Independent,uncontested,Y,General Election,true,1,uncontested
243110,Jenny Moore,2025-04-01,206006,"IL Arthur Community Unit School District 305, At-large",Nonpartisan,783,Y,General Election,false,3,2836
410181,Christy Resnik,2025-11-04,406007,OH Fairfax Village Council At-large,Nonpartisan,229,Y,General Election,false,4,1076
272205,Melinda Barajas,2025-05-03,223578,TX Mathis Independent School District Place 2,Nonpartisan,uncontested,Y,General Election,true,1,uncontested
275815,Jeff Thompson,2025-11-04,407208,"OH Madison Local School District (Lake County), At-large",Nonpartisan,1369,N,General Election,false,3,8846
408996,Wendy Doyle,2025-11-04,405473,"OH United Local School District, At-large",Nonpartisan,925,Y,General Election,false,3,3484
