hubspot_id,state,office_level,office_type,candidate_office,election_date,viability_score,general_election_result,general_votes_received,total_general_votes_cast
32318070810,Massachusetts,CITY,Town Council,Town Meeting Member,2025-05-06,1.4500000000,Won General,378.0000000000,2660.0000000000
31847176091,Texas,CITY,City Council,Pasadena City Council - District D,2025-05-03,1.5000000000,Lost General,288.0000000000,599.0000000000
25002438239,California,CITY,City Council,Tulare City Council - Area 1,2024-11-05,5.0000000000,Won General,1285.0000000000,1308.0000000000
36386123440,Utah,Local,School Board,School Board  ,2025-11-04,1.1500000000,Lost General,null,null
31217305923,Illinois,CITY,Mayor,Maywood Village President,2025-04-01,1.0100000000,Lost General,550.0000000000,2019.0000000000
29845252520,Wisconsin,LOCAL,Town Council,Oconto County: Little Suamico Town Board,2025-04-01,3.2500000000,Won General,981.0000000000,5504.0000000000
23521837232,Kentucky,LOCAL,School Board,Clark County School Board - District 2,2024-11-05,2.4900000000,Lost General,422.0000000000,2701.0000000000
34114202694,Ohio,LOCAL,Town Council,Wood County: Montgomery Township Trustee,2025-11-04,3.0600000000,Won General,null,null
23212204632,Arkansas,Local,City Council,City Council,2024-11-05,null,Won General,null,null
23106387459,Minnesota,CITY,Mayor,Elmore City Mayor,2024-11-05,2.3400000000,Lost General,79.0000000000,230.0000000000
21579585051,Tennessee,LOCAL,School Board,Memphis-Shelby County School Board - District 2,2024-08-01,2.9400000000,Lost General,1122.0000000000,3053.0000000000
29763086959,Washington,LOCAL,School Board,Toledo District 237 School Board - District 5,2025-11-04,1.2500000000,Lost General,null,null
30257514143,Ohio,CITY,City Council,Cleveland City Council - Ward 11,2025-11-04,4.9900000000,Won General,9783.0000000000,35059.0000000000
30729631099,Pennsylvania,CITY,null,Hermitage City Council,2025-11-04,0.5500000000,Lost General,null,null
30770106116,Georgia,FEDERAL,Other,U.S. Senate - Georgia,2026-11-03,0.0600000000,Not on Ballot,null,null
23001117500,Minnesota,CITY,City Council,Delhi City Council,2024-11-05,5.0000000000,Won General,28.0000000000,29.0000000000
39277356855,Ohio,CITY,Town Council,Alger Village Council,2025-11-04,1.4900000000,Lost General,null,null
25100858038,Michigan,CITY,Town Council,Lyons Village Board,2024-11-05,2.6500000000,Won General,132.0000000000,532.0000000000
31252550430,Pennsylvania,LOCAL,null,Hazleton Area School Board,2025-11-04,0.6500000000,Not on Ballot,null,null
30777812633,Wisconsin,CITY,City Council,Watertown City Council - District 3,2025-04-01,1.8300000000,Lost General,426.0000000000,918.0000000000
23341316723,Minnesota,LOCAL,Town Council,Morrison County: Elmdale Township Supervisor - Seat A,2024-11-05,2.3900000000,Won General,331.0000000000,344.0000000000
34515239987,New York,CITY,City Council,New York City Council - District 25,2025-11-04,0.2500000000,Lost General,1849.0000000000,30152.0000000000
31510501235,New York,CITY,null,New York City Council - District 49,2025-11-04,1.1400000000,Not on Ballot,null,null
23483944790,Texas,LOCAL,School Board,Manor School Board - District 6,2024-11-05,1.6100000000,Won General,9706.0000000000,16932.0000000000
23129435286,Minnesota,LOCAL,School Board,South St. Paul School Board,2024-11-05,2.6800000000,Lost General,3070.0000000000,5041.0000000000
37233621319,North Carolina,CITY,Mayor,Columbia Town Mayor,2025-11-04,1.3800000000,Lost General,null,null
23763557909,California,Local,Utilities Commissioner,Healthcare Board ,2024-11-05,null,Not on Ballot,null,null
34374392365,Maine,LOCAL,School Board,Portland School Board - At Large,2025-11-04,2.5900000000,Not on Ballot,null,null
23807969567,Nebraska,FEDERAL,Congressional,U.S. Senate - Nebraska,2024-11-05,0.0500000000,Lost General,null,null
35708319405,Utah,CITY,Mayor,Hyrum City Mayor,2025-11-04,0.9100000000,Won General,null,null
31970859782,Texas,CITY,City Council,Jamaica Beach City Council,2025-05-03,1.2100000000,Lost General,86.0000000000,573.0000000000
41393282464,Ohio,LOCAL,School Board,Vinton County Local School Board,2025-11-04,null,Not on Ballot,null,null
33662009208,Ohio,LOCAL,Town Council,Putnam County: Palmer Township Trustee,2025-11-04,3.0600000000,Won General,null,null
37412581975,Washington,CITY,City Council,Zillah City Council - Position 1,2025-11-04,2.3900000000,Won General,null,null
38045386584,Michigan,CITY,Mayor,Montague City Mayor,2025-11-04,1.6800000000,Won General,null,null
32046706015,Texas,CITY,City Council,Dallas City Council - District 7,2025-05-03,0.5500000000,Lost General,110.0000000000,2631.0000000000
38998940588,Massachusetts,LOCAL,School Board,Methuen School Committee,2025-11-04,null,Won General,null,null
38587911500,Alabama,CITY,City Council,Rogersville City Council - Place 3,2025-08-26,1.9300000000,Not on Ballot,null,null
39228985407,Utah,CITY,City Council,Lehi City Council,2025-11-04,1.3100000000,Not on Ballot,null,null
31755949084,Texas,LOCAL,School Board,Lancaster Independent School Board - District 3,2025-05-03,1.0200000000,Lost General,9.0000000000,259.0000000000
34687384142,Ohio,LOCAL,Town Council,Ashtabula County: Ashtabula Township Trustee,2025-11-04,3.0600000000,Won General,null,null
22426758999,Iowa,STATE,State House,Iowa House of Representatives - District 44,2024-11-05,0.5000000000,Lost General,5313.0000000000,15075.0000000000
41902725505,Massachusetts,LOCAL,School Board,Northampton School Committee - Ward 4,2025-11-04,3.4100000000,Won General,571.0000000000,1033.0000000000
37257304594,Ohio,LOCAL,School Board,Washington Court House City School Board,2025-11-04,1.4100000000,Won General,null,null
22974327443,Minnesota,CITY,City Council,Backus City Council,2024-11-05,2.5700000000,Lost General,47.0000000000,200.0000000000
39125236406,New York,STATE,null,New York Supreme Court - District 2,2025-11-04,null,Not on Ballot,null,null
35908771230,Kansas,CITY,City Council,Louisburg City Council - Ward 1,2025-11-04,2.8400000000,Won General,null,null
23402639720,Minnesota,LOCAL,School Board,Rushford-Peterson School Board,2024-11-05,4.2300000000,Won General,1086.0000000000,5574.0000000000
35246775666,Utah,CITY,City Council,Erda City Council - District 4,2025-11-04,1.0600000000,Won General,116.0000000000,221.0000000000
30377441381,Louisiana,CITY,Judge,Mayor,2025-04-01,0.5800000000,Not on Ballot,null,null
39270876836,Minnesota,LOCAL,School Board,South Washington County School Board,2025-11-04,2.6800000000,Lost General,null,null
22738782120,District Of Columbia,CITY,City Council,Neighborhood Advisory Commission,2024-11-05,null,Won General,428.0000000000,446.0000000000
29737919798,New York,CITY,City Council,New York City Council - District 51,2025-11-04,1.1400000000,Not on Ballot,null,null
38969479293,Utah,CITY,City Council,South Jordan City Council - District 3,2025-11-04,0.9000000000,Lost General,1087.0000000000,2278.0000000000
36061482542,Georgia,CITY,City Council,Fairburn City Council,2025-11-04,2.3600000000,Lost General,null,null
23410668047,California,CITY,City Council,Stockton City Council - District 4,2024-11-05,2.4000000000,Lost General,4425.0000000000,9128.0000000000
39632505627,Georgia,CITY,City Council,Sky Valley City Council,2025-11-04,2.1200000000,Won General,null,null
36546373684,Alabama,CITY,Mayor,Margaret City Mayor,2025-08-26,1.4800000000,Won General,null,null
38589947819,Idaho,CITY,Mayor,Blackfoot City Mayor,2025-11-04,0.9100000000,Won General,null,null
35499118848,Washington,LOCAL,School Board,Lake Washington District 414 School Board - District 4,2025-11-04,0.5800000000,Lost General,null,null
35055515150,Virginia,LOCAL,School Board,Augusta County School Board - Beverley Manor,2025-11-04,2.5900000000,Lost General,104.0000000000,3463.0000000000
36779897934,Washington,COUNTY,County Supervisor,"Pierce County Council Charter Review - District 5, Position 2",2025-11-04,0.7900000000,Won General,null,null
